trialIdx,primeName,targetName,targetSide,condition,correctResponse,response,roll,pitch,yaw,rt,timestamp,familiarityPrime,familiarityTarget,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
74,RollinsChapel3,RollinsChapel3,-90,1,open,open,-6.987976,-0.552948,-65.29523,0.8910522,887.2581,yes,yes,akers610,inperson,0.666666666666667,0.666666666666667,0.843137254901961,0.845454545454545
75,AllenSt,AllenSt,-90,1,open,open,-2.325317,-1.83548,-68.64148,1.002136,889.555,yes,yes,akers610,inperson,0.666666666666667,0.666666666666667,0.843137254901961,0.845454545454545
76,PineBackHall,PineBackHall,-90,1,open,open,-2.679169,3.269191,-75.47891,1.183167,891.894,yes,yes,akers610,inperson,0.666666666666667,0.666666666666667,0.843137254901961,0.845454545454545
77,BakerBerryCharter,BakerBerryCharter_mirror,-90,3,open,open,-3.048126,-0.8006897,-68.70596,0.7518311,893.8992,yes,yes,akers610,inperson,0.666666666666667,NaN,0.857142857142857,0.845454545454545
80,NeutralPineBackHall,PineBackHall,90,2,closed,closed,-8.642975,4.622841,65.36338,1.322449,902.0156,na,yes,akers610,inperson,NaN,0.666666666666667,0.838709677419355,0.845454545454545
81,NeutralRaunerBackHall,RaunerBackHall,-90,2,closed,closed,-3.382751,1.665875,-65.17963,1.04303,904.2014,na,yes,akers610,inperson,NaN,1,0.838709677419355,0.845454545454545
82,RollinsChapel3,RollinsChapel3_mirror,90,3,closed,closed,-8.199951,4.446136,56.35939,1.197205,906.7214,yes,yes,akers610,inperson,0.666666666666667,NaN,0.857142857142857,0.845454545454545
83,NeutralBakerBerryCharter,BakerBerryCharter,-90,2,open,open,1.291341,2.739909,-27.40097,1.183472,910.3691,na,yes,akers610,inperson,NaN,0.666666666666667,0.838709677419355,0.845454545454545
85,Maynard,Maynard_mirror,-90,3,open,open,-2.330109,-0.1328125,-67.01675,0.8910522,915.5342,unsure,unsure,akers610,inperson,1,NaN,0.857142857142857,0.845454545454545
86,Fairbanks,Fairbanks_mirror,90,3,closed,closed,-10.51337,1.017147,50.94875,1.531372,918.444,yes,yes,akers610,inperson,0.666666666666667,NaN,0.857142857142857,0.845454545454545
87,NeutralMcLaughlinCluster,McLaughlinCluster,90,2,open,open,-10.59213,8.002319,60.99893,1.058289,920.9362,na,unsure,akers610,inperson,NaN,0.666666666666667,0.838709677419355,0.845454545454545
88,Fairbanks,Fairbanks,-90,1,open,open,-1.284973,-4.669739,-62.55206,0.9327393,923.2612,yes,yes,akers610,inperson,0.666666666666667,0.666666666666667,0.843137254901961,0.845454545454545
89,BakerBerry2nd,BakerBerry2nd,90,1,open,open,-9.523804,3.095928,60.58195,0.75177,925.2382,yes,yes,akers610,inperson,1,1,0.843137254901961,0.845454545454545
92,RaunerBackHall,RaunerBackHall,90,1,open,open,-8.029999,4.729513,57.16413,0.9190063,932.2133,yes,yes,akers610,inperson,1,1,0.843137254901961,0.845454545454545
93,Hop4,Hop4,90,1,closed,closed,-8.730347,7.354536,62.83511,0.8910522,934.5522,no,no,akers610,inperson,1,1,0.843137254901961,0.845454545454545
94,Umplebys,Umplebys,-90,1,open,open,-3.937164,0.290715,-65.86197,0.9192505,936.6267,no,no,akers610,inperson,1,1,0.843137254901961,0.845454545454545
96,PineEntrance,PineEntrance,90,1,closed,closed,-9.464294,8.465665,57.11485,1.030212,941.903,yes,yes,akers610,inperson,1,1,0.843137254901961,0.845454545454545
97,NeutralZimmerman,Zimmerman,-90,2,closed,closed,-1.52951,-1.492737,-53.89258,1.09967,944.2281,na,no,akers610,inperson,NaN,0.666666666666667,0.838709677419355,0.845454545454545
98,53Commons,53Commons_mirror,90,3,open,open,-7.83609,4.860839,58.77406,0.765564,946.2051,yes,yes,akers610,inperson,NaN,NaN,0.857142857142857,0.845454545454545
100,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,-2.677979,2.82733,-64.35056,1.072083,950.8689,yes,yes,akers610,inperson,1,1,0.843137254901961,0.845454545454545
101,PineBackHall,PineBackHall,-90,1,open,open,-2.845978,1.182358,-72.69717,0.9187622,952.9018,yes,yes,akers610,inperson,0.666666666666667,0.666666666666667,0.843137254901961,0.845454545454545
108,BakerBerry2nd,BakerBerry2nd_mirror,-90,3,closed,closed,-2.026733,-1.089996,-49.37265,1.072144,981.9438,yes,yes,akers610,inperson,1,NaN,0.857142857142857,0.845454545454545
109,NeutralHop2,Hop2,-90,2,closed,closed,-1.726746,-0.7260437,-54.33569,1.015808,984.9506,na,unsure,akers610,inperson,NaN,1,0.838709677419355,0.845454545454545
110,NeutralHop4,Hop4,-90,2,open,open,-2.469666,-1.62796,-63.78098,0.8910522,986.9837,na,no,akers610,inperson,NaN,1,0.838709677419355,0.845454545454545
111,NeutralMaynard,Maynard,-90,2,open,open,-0.7969055,-4.091309,-70.89807,1.002563,989.3364,na,unsure,akers610,inperson,NaN,1,0.838709677419355,0.845454545454545
113,AllenSt,AllenSt_mirror,90,3,closed,closed,-7.567047,0.8595076,65.93581,0.9189453,993.7499,yes,yes,akers610,inperson,0.666666666666667,NaN,0.857142857142857,0.845454545454545
114,RaunerFirst,RaunerFirst,-90,1,closed,closed,-2.375458,-0.3109436,-51.483,1.252625,996.4088,yes,yes,akers610,inperson,1,1,0.843137254901961,0.845454545454545
115,McLaughlinCluster,McLaughlinCluster_mirror,90,3,open,open,-9.22406,2.600747,64.62428,0.7798462,998.3025,unsure,unsure,akers610,inperson,0.666666666666667,NaN,0.857142857142857,0.845454545454545
116,MooreLot,MooreLot,90,1,open,open,-6.804016,2.24444,70.97195,0.8353882,1000.279,unsure,unsure,akers610,inperson,1,1,0.843137254901961,0.845454545454545
118,NeutralAllenSt,AllenSt,90,2,closed,closed,-7.66864,0.9645334,62.23083,1.266724,1005.041,na,yes,akers610,inperson,NaN,0.666666666666667,0.838709677419355,0.845454545454545
121,Hop4,Hop4_mirror,-90,3,open,open,-4.410034,0.3889237,-53.9231,0.9187622,1011.821,no,no,akers610,inperson,1,NaN,0.857142857142857,0.845454545454545
123,Hop2,Hop2,90,1,open,open,-8.245453,5.588978,69.47954,0.9052124,1016.722,unsure,unsure,akers610,inperson,1,1,0.843137254901961,0.845454545454545
124,Zimmerman,Zimmerman,90,1,open,open,-7.103821,0.985639,64.36301,0.9469604,1018.935,no,no,akers610,inperson,0.666666666666667,0.666666666666667,0.843137254901961,0.845454545454545
125,RollinsChapel3,RollinsChapel3,-90,1,open,open,-6.729492,-0.6535645,-64.85971,0.9194946,1021.024,yes,yes,akers610,inperson,0.666666666666667,0.666666666666667,0.843137254901961,0.845454545454545
126,PineBackHall,PineBackHall_mirror,90,3,closed,closed,-9.956604,2.830601,69.45865,0.8074341,1022.959,yes,yes,akers610,inperson,0.666666666666667,NaN,0.857142857142857,0.845454545454545
127,Hop4,Hop4,90,1,closed,closed,-8.415405,3.689175,58.08086,0.862915,1027.525,no,no,akers610,inperson,1,1,0.843137254901961,0.845454545454545
131,NeutralBakerBerryHistoric2,BakerBerryHistoric2,90,2,open,open,-8.025238,4.625572,51.04426,1.35022,1037.048,na,yes,akers610,inperson,NaN,1,0.838709677419355,0.845454545454545
134,Hop2,Hop2,90,1,open,open,-7.475922,5.600701,66.84262,0.765625,1043.842,unsure,unsure,akers610,inperson,1,1,0.843137254901961,0.845454545454545
136,NeutralPineEntrance,PineEntrance,-90,2,open,open,-1.622833,-3.566803,-76.09885,1.253052,1048.632,na,yes,akers610,inperson,NaN,1,0.838709677419355,0.845454545454545
137,NeutralRollinsChapel3,RollinsChapel3,90,2,closed,closed,-7.3461,4.671294,59.84,1.294556,1051.082,na,yes,akers610,inperson,NaN,0.666666666666667,0.838709677419355,0.845454545454545
139,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,-7.260773,5.048438,59.40217,0.737793,1055.788,yes,yes,akers610,inperson,0.666666666666667,0.666666666666667,0.843137254901961,0.845454545454545
141,PineEntrance,PineEntrance_mirror,-90,3,open,open,-4.554047,-2.017914,-68.44452,0.8352051,1060.939,yes,yes,akers610,inperson,1,NaN,0.857142857142857,0.845454545454545
142,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,-3.611877,-0.4173584,-68.71213,0.8908691,1063.083,yes,yes,akers610,inperson,1,1,0.843137254901961,0.845454545454545
1,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,2.555395,16.72876,-91.30862,1.615051,734.3458,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
3,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,-6.11908,20.1014,73.76038,1.963196,752.712,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
4,Fairbanks,Fairbanks_mirror,-90,3,open,open,1.206169,13.34634,-68.32571,2.689087,768.6132,unsure,unsure,akers611,inperson,1,NaN,1,0.959349593495935
5,Umplebys,Umplebys,90,1,closed,closed,-5.519684,19.26648,74.49535,1.78186,784.5682,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
7,Fairbanks,Fairbanks,90,1,closed,closed,-3.808441,20.74362,74.56369,1.810181,798.1737,unsure,unsure,akers611,inperson,1,1,0.970149253731343,0.959349593495935
9,Maynard,Maynard_mirror,90,3,closed,closed,-6.564362,19.04945,56.94139,1.789917,812.1542,yes,yes,akers611,inperson,1,NaN,1,0.959349593495935
10,RollinsChapel3,RollinsChapel3,90,1,closed,closed,-4.417419,24.78063,64.39883,1.461731,815.7184,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
11,Zimmerman,Zimmerman,-90,1,closed,closed,2.164386,17.26319,-79.1319,1.559326,821.3431,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
12,53Commons,53Commons_mirror,-90,3,closed,closed,7.860958,18.34264,-67.43683,2.057922,828.4969,yes,yes,akers611,inperson,1,NaN,1,0.959349593495935
14,PineBackHall,PineBackHall,90,1,closed,closed,-6.020477,22.34715,65.4015,1.587219,839.3637,unsure,unsure,akers611,inperson,1,1,0.970149253731343,0.959349593495935
15,RaunerFirst,RaunerFirst,90,1,open,open,-5.332489,20.51641,65.99918,1.560181,842.8313,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
16,Hop2,Hop2,-90,1,closed,closed,2.35999,14.7313,-70.58908,1.197327,850.5015,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
17,Maynard,Maynard,-90,1,open,open,1.53863,17.90127,-71.9856,2.325012,856.7388,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
18,NeutralBakerBerryCharter,BakerBerryCharter,90,2,closed,closed,-5.519592,22.35602,58.1253,2.771118,862.3722,na,unsure,akers611,inperson,NaN,0.666666666666667,0.909090909090909,0.959349593495935
19,Hop4,Hop4,-90,1,open,open,2.06638,19.48126,-74.09204,1.239136,871.0594,yes,yes,akers611,inperson,0.666666666666667,0.666666666666667,0.970149253731343,0.959349593495935
20,Hop2,Hop2,-90,1,closed,closed,1.024207,17.8374,-72.07999,1.503601,876.6838,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
21,NeutralHop4,Hop4,90,2,closed,closed,-4.155853,22.16052,64.11369,1.350342,883.6574,na,yes,akers611,inperson,NaN,0.666666666666667,0.909090909090909,0.959349593495935
22,NeutralPineEntrance,PineEntrance,90,2,closed,closed,-3.981476,21.40725,66.7848,1.712952,890.8488,na,yes,akers611,inperson,NaN,1,0.909090909090909,0.959349593495935
23,Umplebys,Umplebys,90,1,closed,closed,-3.407104,20.22566,63.69987,1.336304,895.9998,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
24,AllenSt,AllenSt,90,1,closed,closed,-5.493286,17.35051,60.86761,1.655579,906.4139,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
25,53Commons,53Commons,90,1,open,open,-4.583252,16.82729,69.4027,1.545532,918.4429,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
26,BakerBerryCharter,BakerBerryCharter_mirror,90,3,closed,closed,-4.681976,19.73422,55.17332,1.174072,927.7057,unsure,unsure,akers611,inperson,0.666666666666667,NaN,1,0.959349593495935
28,NeutralAllenSt,AllenSt,-90,2,open,open,3.069007,15.97647,-76.30756,1.448608,937.9749,na,yes,akers611,inperson,NaN,1,0.909090909090909,0.959349593495935
29,RaunerFirst,RaunerFirst,90,1,open,open,-3.823181,19.90995,61.18486,1.2948,944.5594,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
30,NeutralMaynard,Maynard,90,2,closed,closed,-3.772461,18.79859,61.55604,1.559631,949.6385,na,yes,akers611,inperson,NaN,1,0.909090909090909,0.959349593495935
32,MooreLot,MooreLot,-90,1,closed,closed,1.357662,17.66615,-71.55029,1.350464,971.9134,yes,yes,akers611,inperson,0.333333333333333,0.333333333333333,0.970149253731343,0.959349593495935
33,AllenSt,AllenSt_mirror,-90,3,open,open,0.6246449,17.29476,-69.2196,1.160278,975.9974,yes,yes,akers611,inperson,1,NaN,1,0.959349593495935
34,RaunerBackHall,RaunerBackHall,-90,1,closed,closed,1.031043,18.70129,-67.37354,1.225159,981.8726,unsure,unsure,akers611,inperson,1,1,0.970149253731343,0.959349593495935
35,McLaughlinCluster,McLaughlinCluster_mirror,-90,3,closed,closed,0.8688446,14.13454,-69.57355,1.933167,1008.685,yes,yes,akers611,inperson,1,NaN,1,0.959349593495935
36,NeutralRaunerBackHall,RaunerBackHall,90,2,open,open,-4.419434,18.97881,63.89864,1.642822,1016.548,na,unsure,akers611,inperson,NaN,1,0.909090909090909,0.959349593495935
37,BakerBerryHistoric2,BakerBerryHistoric2_mirror,-90,3,closed,closed,1.156843,18.86026,-76.53912,2.219849,1028.666,yes,yes,akers611,inperson,1,NaN,1,0.959349593495935
38,MooreLot,MooreLot_mirror,90,3,open,open,-7.494995,18.34697,57.47977,2.360718,1039.464,yes,yes,akers611,inperson,0.333333333333333,NaN,1,0.959349593495935
39,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,-6.104034,20.9657,57.99292,1.336792,1045.242,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
40,BakerBerryCharter,BakerBerryCharter,-90,1,open,open,1.396613,19.75805,-74.51788,1.48938,1049.766,unsure,unsure,akers611,inperson,0.666666666666667,0.666666666666667,0.970149253731343,0.959349593495935
41,RollinsChapel3,RollinsChapel3,90,1,closed,closed,-4.368591,23.85461,56.34759,1.22522,1057.841,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
42,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,-0.06976318,20.60921,-84.45108,1.30896,1061.823,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
43,53Commons,53Commons,90,1,open,open,-4.132233,20.12984,59.43145,1.099854,1068.951,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
44,NeutralRaunerFirst,RaunerFirst,-90,2,closed,closed,1.466671,19.27629,-78.77982,1.420654,1075.04,na,yes,akers611,inperson,NaN,1,0.909090909090909,0.959349593495935
45,BakerBerry2nd,BakerBerry2nd_mirror,90,3,open,open,-3.66098,19.90059,53.25642,1.275757,1084.447,yes,yes,akers611,inperson,1,NaN,1,0.959349593495935
46,NeutralUmplebys,Umplebys,-90,2,open,open,2.910831,18.80442,-75.59613,1.322754,1093.667,na,yes,akers611,inperson,NaN,1,0.909090909090909,0.959349593495935
47,Zimmerman,Zimmerman,-90,1,closed,closed,3.062313,17.57163,-69.97757,1.489868,1104.095,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
49,PineBackHall,PineBackHall,90,1,closed,closed,-5.307648,21.65104,56.13343,1.294556,1121.702,unsure,unsure,akers611,inperson,1,1,0.970149253731343,0.959349593495935
51,PineEntrance,PineEntrance,-90,1,open,open,2.007757,18.61487,-74.70102,1.308838,1135.849,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
52,NeutralMcLaughlinCluster,McLaughlinCluster,-90,2,closed,closed,0.9568961,7.528854,-65.53992,1.253174,1143.169,na,yes,akers611,inperson,NaN,1,0.909090909090909,0.959349593495935
53,BakerBerryCharter,BakerBerryCharter,-90,1,open,open,1.132443,16.82921,-71.67728,1.2948,1148.181,unsure,unsure,akers611,inperson,0.666666666666667,0.666666666666667,0.970149253731343,0.959349593495935
54,Neutral53Commons,53Commons,-90,2,closed,closed,0.9128541,16.8267,-77.58493,1.517822,1154.349,na,yes,akers611,inperson,NaN,1,0.909090909090909,0.959349593495935
55,Hop4,Hop4,-90,1,open,open,2.633106,18.81524,-72.43243,1.044434,1161.283,yes,yes,akers611,inperson,0.666666666666667,0.666666666666667,0.970149253731343,0.959349593495935
56,PineBackHall,PineBackHall_mirror,-90,3,open,open,0.7705364,21.09621,-48.25891,1.51709,1166.281,unsure,unsure,akers611,inperson,1,NaN,1,0.959349593495935
60,RaunerBackHall,RaunerBackHall,-90,1,closed,closed,3.004214,18.2458,-60.0751,1.587158,1191.404,unsure,unsure,akers611,inperson,1,1,0.970149253731343,0.959349593495935
61,NeutralBakerBerry2nd,BakerBerry2nd,90,2,open,open,-2.068085,19.2645,59.30079,1.183716,1195.445,na,yes,akers611,inperson,NaN,1,0.909090909090909,0.959349593495935
62,NeutralRollinsChapel3,RollinsChapel3,-90,2,open,open,0.6787651,17.11778,-71.65222,0.9189453,1200.581,na,yes,akers611,inperson,NaN,1,0.909090909090909,0.959349593495935
64,Fairbanks,Fairbanks,90,1,closed,closed,-2.841522,19.1134,60.63926,1.309082,1212.944,unsure,unsure,akers611,inperson,1,1,0.970149253731343,0.959349593495935
66,MooreLot,MooreLot,-90,1,closed,closed,-0.6847229,17.94836,-70.01682,1.294922,1222.662,yes,yes,akers611,inperson,0.333333333333333,0.333333333333333,0.970149253731343,0.959349593495935
68,RaunerFirst,RaunerFirst_mirror,-90,3,closed,closed,0.2367065,18.17648,-60.20151,1.045288,1235.925,yes,yes,akers611,inperson,1,NaN,1,0.959349593495935
69,PineEntrance,PineEntrance,-90,1,open,open,-1.307587,19.33221,-75.99756,1.461792,1243.234,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
70,Maynard,Maynard,-90,1,open,open,-0.2739868,16.94688,-72.26044,1.489868,1249.652,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
71,NeutralBakerBerryHistoric2,BakerBerryHistoric2,-90,2,closed,closed,0.3285186,20.41679,-71.42993,1.12793,1266.836,na,yes,akers611,inperson,NaN,1,0.909090909090909,0.959349593495935
72,Umplebys,Umplebys_mirror,-90,3,open,open,0.9877631,18.35464,-55.60889,1.104614,1276.739,yes,yes,akers611,inperson,1,NaN,1,0.959349593495935
74,RollinsChapel3,RollinsChapel3,-90,1,open,open,-1.730865,16.31875,-61.08325,0.8630371,1289.27,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
75,AllenSt,AllenSt,-90,1,open,open,-1.886292,19.18188,-68.94247,1.400757,1294.137,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
76,PineBackHall,PineBackHall,-90,1,open,open,-1.120789,21.62995,-70.39502,1.107666,1298.661,unsure,unsure,akers611,inperson,1,1,0.970149253731343,0.959349593495935
77,BakerBerryCharter,BakerBerryCharter_mirror,-90,3,open,open,-2.233063,20.37095,-60.78558,0.7879639,1303.715,unsure,unsure,akers611,inperson,0.666666666666667,NaN,1,0.959349593495935
78,Zimmerman,Zimmerman,90,1,open,open,-4.244995,20.66887,58.87943,2.102173,1308.83,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
80,NeutralPineBackHall,PineBackHall,90,2,closed,closed,-4.927063,18.98255,62.72374,1.253052,1326.693,na,unsure,akers611,inperson,NaN,1,0.909090909090909,0.959349593495935
81,NeutralRaunerBackHall,RaunerBackHall,-90,2,closed,closed,2.016052,19.95443,-61.27188,1.678833,1331.685,na,unsure,akers611,inperson,NaN,1,0.909090909090909,0.959349593495935
83,NeutralBakerBerryCharter,BakerBerryCharter,-90,2,open,open,-0.5645142,22.85727,-66.45123,1.266846,1342.648,na,unsure,akers611,inperson,NaN,0.666666666666667,0.909090909090909,0.959349593495935
84,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,-0.8244324,15.88747,-63.35596,1.400269,1349.603,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
85,Maynard,Maynard_mirror,-90,3,open,open,-0.9907837,19.70491,-58.28638,0.9688721,1356.049,yes,yes,akers611,inperson,1,NaN,1,0.959349593495935
88,Fairbanks,Fairbanks,-90,1,open,open,-0.2323303,16.30713,-66.50616,1.169434,1379.055,unsure,unsure,akers611,inperson,1,1,0.970149253731343,0.959349593495935
90,RaunerBackHall,RaunerBackHall_mirror,-90,3,closed,closed,0.7117612,20.32513,-59.19269,1.141602,1394.787,unsure,unsure,akers611,inperson,1,NaN,1,0.959349593495935
91,Maynard,Maynard,90,1,closed,closed,-3.703247,20.45776,57.63469,1.434326,1404.004,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
92,RaunerBackHall,RaunerBackHall,90,1,open,open,-3.760071,20.1518,59.97047,1.016113,1409.837,unsure,unsure,akers611,inperson,1,1,0.970149253731343,0.959349593495935
93,Hop4,Hop4,90,1,closed,closed,-2.854065,23.06639,55.70439,1.25293,1414.375,yes,yes,akers611,inperson,0.666666666666667,0.666666666666667,0.970149253731343,0.959349593495935
94,Umplebys,Umplebys,-90,1,open,open,-0.2510681,20.29744,-63.17947,0.723999,1420.181,yes,yes,akers611,inperson,1,1,0.970149253731343,0.959349593495935
