trialIdx,primeName,targetName,targetSide,condition,correctResponse,response,roll,pitch,yaw,rt,timestamp,familiarityPrime,familiarityTarget,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
75,AllenSt,AllenSt,-90,1,open,open,9.177501,1.761024,-65.51523,0.9476318,883.6359,yes,yes,wyeth504,inperson,NaN,NaN,0.91044776119403,0.886363636363636
76,PineBackHall,PineBackHall,-90,1,open,open,10.5705,5.868461,-75.86041,1.239136,886.2942,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
77,BakerBerryCharter,BakerBerryCharter_mirror,-90,3,open,open,8.727771,3.805391,-67.2771,1.169495,888.9951,yes,yes,wyeth504,inperson,NaN,NaN,0.9,0.886363636363636
78,Zimmerman,Zimmerman,90,1,open,open,-5.330231,6.187043,75.12028,1.921509,892.434,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
80,NeutralPineBackHall,PineBackHall,90,2,closed,closed,-5.767731,6.805538,74.93546,1.15564,899.785,na,yes,wyeth504,inperson,NaN,1,0.828571428571429,0.886363636363636
81,NeutralRaunerBackHall,RaunerBackHall,-90,2,closed,closed,9.473199,2.333186,-60.13132,0.8633423,901.8455,na,yes,wyeth504,inperson,NaN,1,0.828571428571429,0.886363636363636
82,RollinsChapel3,RollinsChapel3_mirror,90,3,closed,closed,-4.782471,3.537904,68.36449,1.113892,904.087,yes,yes,wyeth504,inperson,1,NaN,0.9,0.886363636363636
83,NeutralBakerBerryCharter,BakerBerryCharter,-90,2,open,open,9.572975,2.183703,-65.81915,1.322876,907.3726,na,yes,wyeth504,inperson,NaN,NaN,0.828571428571429,0.886363636363636
84,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,8.496833,1.3599,-62.93622,1.211243,910.0317,yes,yes,wyeth504,inperson,NaN,NaN,0.91044776119403,0.886363636363636
85,Maynard,Maynard_mirror,-90,3,open,open,9.441444,1.372443,-64.16315,1.266968,912.6213,yes,yes,wyeth504,inperson,NaN,NaN,0.9,0.886363636363636
86,Fairbanks,Fairbanks_mirror,90,3,closed,closed,-5.739441,3.885675,68.97939,1.308838,915.4058,yes,yes,wyeth504,inperson,1,NaN,0.9,0.886363636363636
88,Fairbanks,Fairbanks,-90,1,open,open,10.64168,-1.246704,-64.91144,1.072144,920.9468,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
89,BakerBerry2nd,BakerBerry2nd,90,1,open,open,-6.661041,4.588692,70.58536,1.016479,923.439,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
90,RaunerBackHall,RaunerBackHall_mirror,-90,3,closed,closed,9.814325,0.2482636,-61.89676,1.211426,926.0284,yes,yes,wyeth504,inperson,1,NaN,0.9,0.886363636363636
91,Maynard,Maynard,90,1,closed,closed,-6.378326,4.127931,69.65975,1.629028,929.1055,yes,yes,wyeth504,inperson,NaN,NaN,0.91044776119403,0.886363636363636
92,RaunerBackHall,RaunerBackHall,90,1,open,open,-5.606628,4.384969,71.71232,1.406189,931.7784,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
94,Umplebys,Umplebys,-90,1,open,open,10.11229,-0.3054199,-62.67172,1.25293,937.2498,yes,yes,wyeth504,inperson,NaN,NaN,0.91044776119403,0.886363636363636
96,PineEntrance,PineEntrance,90,1,closed,closed,-7.122711,3.574966,66.66923,0.9880371,942.7631,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
97,NeutralZimmerman,Zimmerman,-90,2,closed,closed,9.726942,1.225544,-67.91589,1.211243,945.283,na,yes,wyeth504,inperson,NaN,1,0.828571428571429,0.886363636363636
98,53Commons,53Commons_mirror,90,3,open,open,-4.882904,4.358532,73.30461,1.322449,947.9143,yes,yes,wyeth504,inperson,NaN,NaN,0.9,0.886363636363636
100,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,12.1234,0.2280043,-64.01855,1.058289,953.7201,unsure,unsure,wyeth504,inperson,NaN,NaN,0.91044776119403,0.886363636363636
101,PineBackHall,PineBackHall,-90,1,open,open,12.31685,3.304819,-70.63373,1.350586,956.6019,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
102,PineEntrance,PineEntrance,90,1,closed,closed,-5.179749,3.832832,63.38725,1.517639,959.5256,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
103,MooreLot,MooreLot,90,1,open,open,-5.070801,4.761174,71.24368,1.378418,962.1848,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
104,Neutral53Commons,53Commons,90,2,open,open,-5.825684,3.667128,67.38094,1.615295,966.2363,na,yes,wyeth504,inperson,NaN,NaN,0.828571428571429,0.886363636363636
105,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,10.934,-4.039093,-60.51569,1.211365,969.3826,yes,yes,wyeth504,inperson,NaN,NaN,0.91044776119403,0.886363636363636
106,53Commons,53Commons,-90,1,closed,closed,11.05995,-3.490295,-64.86679,1.503784,972.1531,yes,yes,wyeth504,inperson,NaN,NaN,0.91044776119403,0.886363636363636
107,Hop2,Hop2_mirror,-90,3,closed,closed,10.51864,0.1749479,-67.17554,1.099976,997.5057,yes,yes,wyeth504,inperson,1,NaN,0.9,0.886363636363636
108,BakerBerry2nd,BakerBerry2nd_mirror,-90,3,closed,closed,9.045345,0.9111618,-62.47736,1.072083,1001.696,yes,yes,wyeth504,inperson,1,NaN,0.9,0.886363636363636
109,NeutralHop2,Hop2,-90,2,closed,closed,9.827778,0.6172835,-62.64478,1.169556,1004.133,na,yes,wyeth504,inperson,NaN,1,0.828571428571429,0.886363636363636
110,NeutralHop4,Hop4,-90,2,open,open,10.09218,1.124959,-63.48868,1.211548,1006.764,na,yes,wyeth504,inperson,NaN,NaN,0.828571428571429,0.886363636363636
111,NeutralMaynard,Maynard,-90,2,open,open,9.449448,1.003888,-64.94934,1.211304,1009.367,na,yes,wyeth504,inperson,NaN,NaN,0.828571428571429,0.886363636363636
113,AllenSt,AllenSt_mirror,90,3,closed,closed,-6.029907,2.640002,73.65845,1.239197,1014.742,yes,yes,wyeth504,inperson,NaN,NaN,0.9,0.886363636363636
114,RaunerFirst,RaunerFirst,-90,1,closed,closed,10.59565,-3.36734,-58.39343,0.9887695,1017.136,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
116,MooreLot,MooreLot,90,1,open,open,-7.037323,2.921812,67.09735,1.531433,1023.053,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
117,RaunerFirst,RaunerFirst_mirror,90,3,open,open,-8.154755,5.836321,74.53545,1.893555,1026.269,yes,yes,wyeth504,inperson,1,NaN,0.9,0.886363636363636
118,NeutralAllenSt,AllenSt,90,2,closed,closed,-5.279663,1.751074,64.91079,1.169434,1029.861,na,yes,wyeth504,inperson,NaN,NaN,0.828571428571429,0.886363636363636
119,NeutralBakerBerry2nd,BakerBerry2nd,-90,2,closed,closed,11.42524,0.07570456,-71.05801,1.15564,1032.158,na,yes,wyeth504,inperson,NaN,1,0.828571428571429,0.886363636363636
120,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,-7.76059,3.453624,58.82313,0.9747314,1035.193,yes,yes,wyeth504,inperson,NaN,NaN,0.91044776119403,0.886363636363636
121,Hop4,Hop4_mirror,-90,3,open,open,9.980745,7.283634,-76.95218,1.447754,1037.852,yes,yes,wyeth504,inperson,NaN,NaN,0.9,0.886363636363636
122,NeutralRaunerFirst,RaunerFirst,90,2,open,open,-7.0466,5.818245,66.46759,1.281006,1041.138,na,yes,wyeth504,inperson,NaN,1,0.828571428571429,0.886363636363636
123,Hop2,Hop2,90,1,open,open,-4.386047,2.615119,62.73716,1.420044,1044.062,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
124,Zimmerman,Zimmerman,90,1,open,open,-6.734589,4.761857,65.5265,1.768188,1047.097,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
125,RollinsChapel3,RollinsChapel3,-90,1,open,open,10.094,-0.1487427,-62.65631,1.155762,1049.937,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
126,PineBackHall,PineBackHall_mirror,90,3,closed,closed,-5.523773,3.532599,58.02919,0.7797852,1051.97,yes,yes,wyeth504,inperson,1,NaN,0.9,0.886363636363636
128,NeutralFairbanks,Fairbanks,90,2,closed,closed,-5.785522,5.447374,72.51498,1.336548,1058.082,na,yes,wyeth504,inperson,NaN,1,0.828571428571429,0.886363636363636
129,Umplebys,Umplebys,-90,1,open,open,9.060152,1.320759,-62.58887,1.030396,1060.643,yes,yes,wyeth504,inperson,NaN,NaN,0.91044776119403,0.886363636363636
130,NeutralMooreLot,MooreLot,-90,2,closed,closed,8.642396,2.419505,-66.82861,1.099854,1062.996,na,yes,wyeth504,inperson,NaN,1,0.828571428571429,0.886363636363636
131,NeutralBakerBerryHistoric2,BakerBerryHistoric2,90,2,open,open,-3.420319,7.832366,78.43705,1.378296,1065.683,na,unsure,wyeth504,inperson,NaN,NaN,0.828571428571429,0.886363636363636
132,Fairbanks,Fairbanks,-90,1,open,open,11.33922,0.05267357,-63.52301,0.9606934,1068.12,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
133,53Commons,53Commons,-90,1,closed,closed,9.137507,-0.4230347,-55.89893,0.9049072,1070.347,yes,yes,wyeth504,inperson,NaN,NaN,0.91044776119403,0.886363636363636
134,Hop2,Hop2,90,1,open,open,-5.796295,4.734653,70.83443,1.002441,1072.575,yes,yes,wyeth504,inperson,1,1,0.91044776119403,0.886363636363636
135,AllenSt,AllenSt,-90,1,open,open,8.826322,1.163389,-62.43741,0.9747314,1074.942,yes,yes,wyeth504,inperson,NaN,NaN,0.91044776119403,0.886363636363636
136,NeutralPineEntrance,PineEntrance,-90,2,open,open,8.821586,2.36092,-68.60239,1.183472,1077.517,na,yes,wyeth504,inperson,NaN,1,0.828571428571429,0.886363636363636
137,NeutralRollinsChapel3,RollinsChapel3,90,2,closed,closed,-4.238617,7.934794,74.61749,1.58728,1080.678,na,yes,wyeth504,inperson,NaN,1,0.828571428571429,0.886363636363636
138,Maynard,Maynard,90,1,closed,closed,-4.932739,4.621724,67.94611,1.015991,1083.128,yes,yes,wyeth504,inperson,NaN,NaN,0.91044776119403,0.886363636363636
139,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,-4.132751,3.693624,52.66804,0.9468994,1085.397,yes,yes,wyeth504,inperson,NaN,NaN,0.91044776119403,0.886363636363636
141,PineEntrance,PineEntrance_mirror,-90,3,open,open,8.026534,2.138554,-58.65515,1.05835,1090.646,yes,yes,wyeth504,inperson,1,NaN,0.9,0.886363636363636
142,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,8.562743,1.365071,-54.77478,1.030396,1092.943,unsure,unsure,wyeth504,inperson,NaN,NaN,0.91044776119403,0.886363636363636
144,Zimmerman,Zimmerman_mirror,-90,3,closed,closed,9.712801,3.689544,-67.23016,1.225098,1098.387,yes,yes,wyeth504,inperson,1,NaN,0.9,0.886363636363636
1,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,4.604836,4.065612,-97.23404,1.448059,740.4823,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
2,NeutralZimmerman,Zimmerman,90,2,open,open,-1.382843,-0.02484131,83.70038,1.54541,746.8096,na,unsure,wyeth512,inperson,NaN,0.666666666666667,0.878787878787879,0.850393700787402
3,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,-2.381775,5.695224,94.58537,1.364502,754.0075,no,no,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
4,Fairbanks,Fairbanks_mirror,-90,3,open,open,2.642911,4.566133,-79.77594,1.565552,758.4129,unsure,unsure,wyeth512,inperson,0.333333333333333,NaN,0.878787878787879,0.850393700787402
5,Umplebys,Umplebys,90,1,closed,closed,-0.9292908,2.735366,99.34495,1.267151,762.6035,no,no,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
8,Zimmerman,Zimmerman_mirror,90,3,open,open,-0.2989807,4.978481,88.54493,1.351074,774.9194,unsure,unsure,wyeth512,inperson,0.666666666666667,NaN,0.878787878787879,0.850393700787402
9,Maynard,Maynard_mirror,90,3,closed,closed,-0.6730042,9.890156,88.65464,1.180786,778.0354,yes,yes,wyeth512,inperson,0.666666666666667,NaN,0.878787878787879,0.850393700787402
10,RollinsChapel3,RollinsChapel3,90,1,closed,closed,1.687186,7.596374,79.08333,1.336243,781.3072,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
13,NeutralFairbanks,Fairbanks,-90,2,open,open,4.521813,5.000886,-65.21954,1.197571,790.7458,na,unsure,wyeth512,inperson,NaN,0.333333333333333,0.878787878787879,0.850393700787402
15,RaunerFirst,RaunerFirst,90,1,open,open,-1.597992,8.731055,80.90017,1.392334,799.3636,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
16,Hop2,Hop2,-90,1,closed,closed,5.466111,9.008609,-84.09644,1.19751,802.7747,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
17,Maynard,Maynard,-90,1,open,open,5.551108,5.225525,-86.40533,1.322693,805.8376,yes,yes,wyeth512,inperson,0.666666666666667,0.666666666666667,0.819672131147541,0.850393700787402
18,NeutralBakerBerryCharter,BakerBerryCharter,90,2,closed,closed,-0.723114,6.291957,79.54526,1.392456,808.8866,na,yes,wyeth512,inperson,NaN,0.666666666666667,0.878787878787879,0.850393700787402
19,Hop4,Hop4,-90,1,open,open,6.049577,6.068755,-80.80054,0.9888306,811.4484,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
20,Hop2,Hop2,-90,1,closed,closed,7.180231,6.858426,-83.68054,0.9885254,814.6087,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
21,NeutralHop4,Hop4,90,2,closed,closed,-1.8526,6.285595,88.12006,1.072021,817.4108,na,yes,wyeth512,inperson,NaN,1,0.878787878787879,0.850393700787402
22,NeutralPineEntrance,PineEntrance,90,2,closed,closed,-2.38858,8.501851,90.48748,1.197388,820.2734,na,no,wyeth512,inperson,NaN,1,0.878787878787879,0.850393700787402
24,AllenSt,AllenSt,90,1,closed,closed,-0.9121704,3.049033,80.68929,1.183838,826.2327,unsure,unsure,wyeth512,inperson,0.666666666666667,0.666666666666667,0.819672131147541,0.850393700787402
25,53Commons,53Commons,90,1,open,open,-0.1529236,1.580671,88.68538,1.127869,828.7384,yes,yes,wyeth512,inperson,0.666666666666667,0.666666666666667,0.819672131147541,0.850393700787402
26,BakerBerryCharter,BakerBerryCharter_mirror,90,3,closed,closed,-4.272522,-0.2373657,89.64675,0.9298096,831.3945,yes,yes,wyeth512,inperson,0.666666666666667,NaN,0.878787878787879,0.850393700787402
27,PineEntrance,PineEntrance_mirror,90,3,closed,closed,-1.120819,5.304709,94.87607,1.043091,834.1221,no,no,wyeth512,inperson,1,NaN,0.878787878787879,0.850393700787402
29,RaunerFirst,RaunerFirst,90,1,open,open,-2.290863,1.014355,82.66174,1.072083,840.4183,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
30,NeutralMaynard,Maynard,90,2,closed,closed,-1.131287,3.378872,84.58632,1.225525,843.2438,na,yes,wyeth512,inperson,NaN,0.666666666666667,0.878787878787879,0.850393700787402
31,NeutralPineBackHall,PineBackHall,-90,2,open,open,4.626581,7.377481,-92.90811,1.266968,846.0455,na,unsure,wyeth512,inperson,NaN,1,0.878787878787879,0.850393700787402
32,MooreLot,MooreLot,-90,1,closed,closed,4.266998,12.0578,-85.42514,1.058289,848.4542,no,no,wyeth512,inperson,0.333333333333333,0.333333333333333,0.819672131147541,0.850393700787402
33,AllenSt,AllenSt_mirror,-90,3,open,open,7.283258,4.674139,-85.24646,1.12384,851.2206,unsure,unsure,wyeth512,inperson,0.666666666666667,NaN,0.878787878787879,0.850393700787402
34,RaunerBackHall,RaunerBackHall,-90,1,closed,closed,7.718445,4.738719,-82.51181,0.9884033,853.7685,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
35,McLaughlinCluster,McLaughlinCluster_mirror,-90,3,closed,closed,5.824715,-2.312592,-70.22302,1.10199,872.7186,yes,yes,wyeth512,inperson,1,NaN,0.878787878787879,0.850393700787402
36,NeutralRaunerBackHall,RaunerBackHall,90,2,open,open,-2.084564,0.07976074,84.74278,1.253418,875.4705,na,yes,wyeth512,inperson,NaN,1,0.878787878787879,0.850393700787402
37,BakerBerryHistoric2,BakerBerryHistoric2_mirror,-90,3,closed,closed,10.04796,5.693791,-86.97028,0.9694824,878.0685,no,no,wyeth512,inperson,1,NaN,0.878787878787879,0.850393700787402
40,BakerBerryCharter,BakerBerryCharter,-90,1,open,open,4.483358,3.783174,-81.58646,1.267029,887.8848,yes,yes,wyeth512,inperson,0.666666666666667,0.666666666666667,0.819672131147541,0.850393700787402
41,RollinsChapel3,RollinsChapel3,90,1,closed,closed,1.831027,9.797304,86.12946,1.281067,890.5162,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
42,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,6.056549,2.819262,-88.27295,1.127686,893.1612,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
43,53Commons,53Commons,90,1,open,open,-2.412567,-0.6833191,90.66633,1.113892,895.7787,yes,yes,wyeth512,inperson,0.666666666666667,0.666666666666667,0.819672131147541,0.850393700787402
44,NeutralRaunerFirst,RaunerFirst,-90,2,closed,closed,4.700836,3.652117,-83.7243,1.253174,898.5965,na,yes,wyeth512,inperson,NaN,1,0.878787878787879,0.850393700787402
45,BakerBerry2nd,BakerBerry2nd_mirror,90,3,open,open,-0.922699,0.222343,89.74352,1.183228,901.3257,yes,yes,wyeth512,inperson,1,NaN,0.878787878787879,0.850393700787402
48,RollinsChapel3,RollinsChapel3_mirror,-90,3,open,open,8.314771,2.052899,-85.92563,1.338989,909.9948,yes,yes,wyeth512,inperson,1,NaN,0.878787878787879,0.850393700787402
49,PineBackHall,PineBackHall,90,1,closed,closed,-2.571533,1.307711,85.29779,1.11377,912.4868,unsure,unsure,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
50,RaunerBackHall,RaunerBackHall_mirror,90,3,open,open,-3.141785,-0.7961731,83.61296,0.8583984,914.8905,yes,yes,wyeth512,inperson,1,NaN,0.878787878787879,0.850393700787402
51,PineEntrance,PineEntrance,-90,1,open,open,6.761987,2.670666,-86.28351,1.058167,917.4104,no,no,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
52,NeutralMcLaughlinCluster,McLaughlinCluster,-90,2,closed,closed,4.72409,1.149254,-74.90424,1.239136,920.0079,na,yes,wyeth512,inperson,NaN,1,0.878787878787879,0.850393700787402
53,BakerBerryCharter,BakerBerryCharter,-90,1,open,open,9.192732,0.8331139,-80.90051,0.8771973,922.3192,yes,yes,wyeth512,inperson,0.666666666666667,0.666666666666667,0.819672131147541,0.850393700787402
55,Hop4,Hop4,-90,1,open,open,8.796117,1.241592,-72.09933,0.8494263,927.3237,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
56,PineBackHall,PineBackHall_mirror,-90,3,open,open,4.56724,2.683195,-77.10089,1.190063,929.9196,unsure,unsure,wyeth512,inperson,1,NaN,0.878787878787879,0.850393700787402
58,AllenSt,AllenSt,90,1,closed,closed,-0.1852722,-0.5342102,86.30953,1.210876,937.0927,unsure,unsure,wyeth512,inperson,0.666666666666667,0.666666666666667,0.819672131147541,0.850393700787402
59,NeutralHop2,Hop2,90,2,open,open,-1.586212,-0.2124939,79.57001,1.294861,939.84,na,yes,wyeth512,inperson,NaN,1,0.878787878787879,0.850393700787402
61,NeutralBakerBerry2nd,BakerBerry2nd,90,2,open,open,-1.011078,-1.258118,84.70605,1.211304,945.3951,na,yes,wyeth512,inperson,NaN,1,0.878787878787879,0.850393700787402
62,NeutralRollinsChapel3,RollinsChapel3,-90,2,open,open,4.357311,-0.7280884,-81.02951,1.086365,947.9602,na,yes,wyeth512,inperson,NaN,1,0.878787878787879,0.850393700787402
65,McLaughlinCluster,McLaughlinCluster,90,1,open,open,-0.2513428,2.522304,74.2813,1.615234,957.5527,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
66,MooreLot,MooreLot,-90,1,closed,closed,4.759268,1.982955,-67.09946,1.211609,960.4487,no,no,wyeth512,inperson,0.333333333333333,0.333333333333333,0.819672131147541,0.850393700787402
67,Hop2,Hop2_mirror,90,3,open,open,-1.810608,-1.749084,90.15147,1.116394,963.472,yes,yes,wyeth512,inperson,1,NaN,0.878787878787879,0.850393700787402
69,PineEntrance,PineEntrance,-90,1,open,open,6.509093,1.443441,-80.53543,1.072083,968.8136,no,no,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
70,Maynard,Maynard,-90,1,open,open,7.568529,-2.804352,-73.66113,1.183411,971.3893,yes,yes,wyeth512,inperson,0.666666666666667,0.666666666666667,0.819672131147541,0.850393700787402
71,NeutralBakerBerryHistoric2,BakerBerryHistoric2,-90,2,closed,closed,7.076274,-5.254211,-72.78906,1.141724,993.1454,na,no,wyeth512,inperson,NaN,1,0.878787878787879,0.850393700787402
72,Umplebys,Umplebys_mirror,-90,3,open,open,8.025486,-0.357605,-77.68738,1.197754,996.2226,no,no,wyeth512,inperson,1,NaN,0.878787878787879,0.850393700787402
73,BakerBerryHistoric2,BakerBerryHistoric2_mirror,90,3,open,open,-1.862396,0.6712877,75.49476,1.280945,999.1046,no,no,wyeth512,inperson,1,NaN,0.878787878787879,0.850393700787402
74,RollinsChapel3,RollinsChapel3,-90,1,open,open,4.858754,0.4022767,-74.63272,1.016541,1001.499,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
75,AllenSt,AllenSt,-90,1,open,open,8.642205,-0.7152405,-78.42258,1.085999,1004.047,unsure,unsure,wyeth512,inperson,0.666666666666667,0.666666666666667,0.819672131147541,0.850393700787402
76,PineBackHall,PineBackHall,-90,1,open,open,5.486008,3.974281,-84.40491,1.128418,1006.526,unsure,unsure,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
77,BakerBerryCharter,BakerBerryCharter_mirror,-90,3,open,open,5.887637,0.8034617,-77.24512,1.016296,1009.087,yes,yes,wyeth512,inperson,0.666666666666667,NaN,0.878787878787879,0.850393700787402
79,BakerBerry2nd,BakerBerry2nd,90,1,open,open,-1.818329,-2.601135,77.88003,0.9887085,1014.266,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
80,NeutralPineBackHall,PineBackHall,90,2,closed,closed,-1.284912,0.02597404,82.30196,1.211365,1016.967,na,unsure,wyeth512,inperson,NaN,1,0.878787878787879,0.850393700787402
81,NeutralRaunerBackHall,RaunerBackHall,-90,2,closed,closed,6.695418,0.6495457,-73.9436,1.127686,1019.584,na,yes,wyeth512,inperson,NaN,1,0.878787878787879,0.850393700787402
83,NeutralBakerBerryCharter,BakerBerryCharter,-90,2,open,open,7.468153,1.78826,-81.15787,1.086182,1025.432,na,yes,wyeth512,inperson,NaN,0.666666666666667,0.878787878787879,0.850393700787402
84,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,4.748662,-1.887665,-56.54013,1.2948,1028.049,yes,yes,wyeth512,inperson,1,1,0.819672131147541,0.850393700787402
