trialIdx,primeName,primeAngleYaw,targetName,targetAngleYaw,targetSide,sameScenePrime,correctResponse,response,roll,pitch,yaw,rt,timestamp,condition,familiarityPrime,familiarityTarget,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
92,Hop2,-1,Hop2,89,90,1,open,open,-14.20026,1.335502,162.7701,0.9605103,891.3441,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
95,neutral,0,PineEntrance,90,90,0,closed,closed,-15.48138,7.768179,168.3991,1.281189,899.6697,2,na,unsure,Q21,remote,NaN,NaN,0.769230769230769,0.794392523364486
96,PineBackHall,180,PineBackHall,270,90,1,closed,closed,-13.78122,5.305304,344.0066,1.252686,902.1615,1,no,no,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
98,RollinsChapel3,177,Maynard,90,90,0,closed,closed,-13.16235,2.578121,166.4608,1.169434,907.2573,3,yes,yes,Q21,remote,NaN,NaN,0.793103448275862,0.794392523364486
99,MooreLot,180,MooreLot,270,90,1,open,open,-9.438446,2.626934,338.7907,1.531494,909.9582,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
100,RollinsChapel3,177,RollinsChapel3,87,-90,1,open,open,4.746077,2.201965,36.32642,1.030273,912.1859,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
103,neutral,0,53Commons,90,90,0,open,open,-14.27603,0.8275737,165.4025,0.8910522,918.423,2,na,yes,Q21,remote,NaN,NaN,0.769230769230769,0.794392523364486
104,BakerBerryCharter,-90,BakerBerryCharter,0,90,1,closed,closed,-13.40903,4.739105,76.66074,1.00238,920.5948,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
105,PineEntrance,0,PineEntrance,-90,-90,1,open,open,9.121505,2.674166,-149.872,0.8497314,922.5721,1,unsure,unsure,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
107,neutral,0,Zimmerman,-10,90,0,open,open,-23.31201,6.157735,53.47491,0.9329224,949.8034,2,na,yes,Q21,remote,NaN,NaN,0.769230769230769,0.794392523364486
108,neutral,0,BakerBerry2nd,4,-90,0,closed,closed,3.999689,2.559484,-68.01111,0.8771973,951.8499,2,na,yes,Q21,remote,NaN,NaN,0.769230769230769,0.794392523364486
110,BakerBerry2nd,94,PineBackHall,90,-90,0,open,open,-0.4109802,5.838263,20.08075,1.085754,956.8202,3,yes,no,Q21,remote,NaN,NaN,0.793103448275862,0.794392523364486
111,neutral,0,Hop4,-93,-90,0,open,open,-0.04760742,8.482942,-165.6318,0.9324951,959.0056,2,na,yes,Q21,remote,NaN,NaN,0.769230769230769,0.794392523364486
112,MooreLot,180,MooreLot,270,90,1,open,open,-18.43887,6.75028,330.4512,0.8908081,961.275,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
113,neutral,0,PineBackHall,90,-90,0,open,open,0.252815,4.050207,13.54175,1.099854,965.8278,2,na,no,Q21,remote,NaN,NaN,0.769230769230769,0.794392523364486
114,neutral,0,Maynard,90,90,0,closed,closed,-19.46042,5.401913,150.1831,1.113647,968.097,2,na,yes,Q21,remote,NaN,NaN,0.769230769230769,0.794392523364486
115,BakerBerryCharter,-90,MooreLot,90,-90,0,closed,closed,-0.4052734,2.777189,53.00735,2.297302,971.5637,3,yes,yes,Q21,remote,NaN,NaN,0.793103448275862,0.794392523364486
116,neutral,0,RaunerBackHall,90,90,0,open,open,-21.92044,7.804115,148.5895,1.099609,974.5154,2,na,yes,Q21,remote,NaN,NaN,0.769230769230769,0.794392523364486
119,neutral,0,MooreLot,90,-90,0,closed,closed,1.831815,0.9360625,23.01147,1.586792,982.5903,2,na,yes,Q21,remote,NaN,NaN,0.769230769230769,0.794392523364486
120,Maynard,0,PineEntrance,90,90,0,closed,closed,-20.17191,4.49805,147.7504,1.071594,984.8315,3,yes,unsure,Q21,remote,NaN,NaN,0.793103448275862,0.794392523364486
122,RaunerFirst,0,RaunerFirst,-90,-90,1,closed,closed,7.965662,3.496967,-164.2527,0.9746094,989.0502,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
124,Hop4,-3,Hop4,87,90,1,closed,closed,-25.91681,11.88929,147.2845,1.141724,994.0623,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
126,RaunerFirst,0,BakerBerryHistoric2,90,-90,0,closed,closed,8.966027,13.8299,10.88364,1.002441,998.6705,3,yes,yes,Q21,remote,NaN,NaN,0.793103448275862,0.794392523364486
130,neutral,0,AllenSt,-90,-90,0,open,open,4.081103,8.324142,-170.1932,1.071777,1008.889,2,na,yes,Q21,remote,NaN,NaN,0.769230769230769,0.794392523364486
131,BakerBerry2nd,94,BakerBerry2nd,184,90,1,open,open,-28.88611,7.143363,248.0542,1.155518,1011.047,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
132,Maynard,0,Maynard,-90,-90,1,open,open,7.109129,6.887092,-168.2381,1.002136,1013.191,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
133,McLaughlinCluster,172,53Commons,90,90,0,open,open,-20.73181,6.266053,159.399,1.044373,1015.238,3,yes,yes,Q21,remote,NaN,NaN,0.793103448275862,0.794392523364486
134,BakerBerryCharter,-90,BakerBerryCharter,0,90,1,closed,closed,-22.99396,12.57766,64.75573,1.155518,1017.507,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
136,neutral,0,Umplebys,-140,-90,0,open,open,2.926404,7.104196,-215.5769,0.9470825,1022.213,2,na,yes,Q21,remote,NaN,NaN,0.769230769230769,0.794392523364486
138,RaunerBackHall,0,Hop2,-91,-90,0,closed,closed,10.35305,6.645542,-168.3586,1.044067,1027.434,3,yes,yes,Q21,remote,NaN,NaN,0.793103448275862,0.794392523364486
139,RollinsChapel3,177,RollinsChapel3,87,-90,1,open,open,10.18573,5.696464,10.55548,1.044434,1030.037,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
140,Hop2,-1,Hop2,89,90,1,open,open,-20.96472,3.587964,145.3976,1.573364,1032.975,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
141,Fairbanks,0,Fairbanks,-90,-90,1,open,open,6.258833,-2.363556,-157.2085,0.8216553,1035.286,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
142,RaunerFirst,0,RaunerFirst,-90,-90,1,closed,closed,6.585303,5.080717,-162.7318,0.9746094,1037.639,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
143,Umplebys,-50,Umplebys,40,90,1,closed,closed,-32.42331,0.09194805,101.5626,1.322754,1040.145,1,yes,yes,Q21,remote,NaN,NaN,0.807692307692308,0.794392523364486
144,Zimmerman,-100,RaunerBackHall,90,90,0,open,open,-22.67441,10.64466,150.2021,1.253418,1042.554,3,yes,yes,Q21,remote,NaN,NaN,0.793103448275862,0.794392523364486
1,PineBackHall,180,MooreLot,270,90,0,open,open,-4.282715,1.628731,354.2377,1.08606,612.7635,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
2,PineEntrance,0,PineEntrance,90,90,1,closed,closed,-4.877197,2.774098,176.2906,0.8914795,616.4531,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
3,Umplebys,-50,Umplebys,-140,-90,1,open,open,-0.9247437,-1.607971,-219.2971,0.9328613,618.7777,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
4,Hop2,-1,Hop2,-91,-90,1,closed,closed,-1.327209,-2.067474,-168.749,0.8077393,622.0357,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
5,neutral,0,BakerBerryCharter,0,90,0,closed,closed,-6.276459,3.019092,82.04321,0.9884033,624.9871,2,na,yes,Q18_2,remote,NaN,0.666666666666667,0.944444444444444,0.929078014184397
6,Hop2,-1,Hop2,-91,-90,1,closed,closed,0.6220347,-2.850006,-171.4758,0.8492432,627.1172,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
7,Fairbanks,0,BakerBerryCharter,0,90,0,closed,closed,-8.029144,2.734258,82.34001,0.9888916,629.3732,3,yes,yes,Q18_2,remote,1,0.666666666666667,0.852941176470588,0.929078014184397
8,RaunerFirst,0,RaunerFirst,90,90,1,open,open,-8.968567,2.757764,169.367,0.9047241,631.6697,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
9,53Commons,0,53Commons,90,90,1,open,open,-8.671051,1.262142,173.7941,0.8631592,634.0506,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
10,RollinsChapel3,177,RollinsChapel3,267,90,1,closed,closed,-4.09021,3.949049,349.4426,0.9051514,636.2502,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
11,neutral,0,Hop4,87,90,0,closed,closed,-7.264465,3.572859,168.3055,0.8911743,638.5475,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
12,neutral,0,RaunerFirst,-90,-90,0,closed,closed,0.3988608,-0.2466736,-174.545,0.961853,640.8456,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
13,Umplebys,-50,Umplebys,-140,-90,1,open,open,0.4699143,-1.435272,-219.2642,0.8220825,642.8502,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
14,BakerBerry2nd,94,BakerBerry2nd,4,-90,1,closed,closed,-1.375458,-0.4260559,-78.38675,0.9191284,644.938,1,yes,yes,Q18_2,remote,0.666666666666667,0.666666666666667,0.957746478873239,0.929078014184397
15,McLaughlinCluster,172,Maynard,-90,-90,0,open,open,-1.3013,-3.475677,-173.5576,0.9746704,647.1932,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
16,Hop2,-1,Hop4,87,90,0,closed,closed,-8.017059,3.307518,164.8534,0.9606323,649.3789,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
17,neutral,0,RaunerBackHall,-90,-90,0,closed,closed,0.9012846,-0.1054688,-169.6912,0.9050293,651.551,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
18,53Commons,0,Fairbanks,-90,-90,0,open,open,0.8879417,-3.083893,-172.4485,0.9050903,653.6534,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
19,Maynard,0,Maynard,90,90,1,closed,closed,-7.331512,2.398646,167.9971,0.9747314,655.8391,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
20,AllenSt,0,AllenSt,-90,-90,1,open,open,-3.491882,-1.235779,-170.4639,0.8214722,657.83,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
21,Hop4,-3,BakerBerry2nd,184,90,0,open,open,-8.40802,2.655904,259.6027,1.016174,659.9738,3,yes,yes,Q18_2,remote,1,0.666666666666667,0.852941176470588,0.929078014184397
23,Hop4,-3,Hop4,-93,-90,1,open,open,-1.949738,2.209819,-171.9092,0.8772583,664.6935,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
25,neutral,0,Zimmerman,-190,-90,0,closed,closed,1.508325,-0.8309021,-269.9025,0.8771973,668.8842,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
26,AllenSt,0,RaunerFirst,-90,-90,0,closed,closed,2.411148,-1.50412,-173.9612,0.9747314,670.9587,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
27,RollinsChapel3,177,Zimmerman,-190,-90,0,closed,closed,2.072268,-4.055603,-270.1601,0.9887695,673.0888,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
28,Maynard,0,Maynard,90,90,1,closed,closed,-8.162415,2.518005,167.8549,1.044189,675.2745,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
29,neutral,0,AllenSt,90,90,0,closed,closed,-7.641907,4.766392,164.1253,0.9605103,677.3209,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
30,BakerBerryHistoric2,180,BakerBerryHistoric2,90,-90,1,closed,closed,-1.270508,0.2627603,9.069092,0.8912354,679.4095,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
32,RaunerBackHall,0,RaunerBackHall,90,90,1,open,open,-7.101929,3.845327,170.2434,0.9466553,683.7671,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
33,BakerBerryCharter,-90,PineBackHall,270,90,0,closed,closed,-9.265106,6.224202,350.4314,1.030151,685.9111,3,yes,yes,Q18_2,remote,0.666666666666667,1,0.852941176470588,0.929078014184397
34,neutral,0,Fairbanks,-90,-90,0,open,open,4.835376,0.1975425,-170.0196,0.8910522,687.916,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
35,neutral,0,Hop2,89,90,0,open,open,-7.046021,4.699124,169.9462,1.058044,699.3042,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
37,AllenSt,0,AllenSt,-90,-90,1,open,open,2.754125,-2.090088,-176.3691,0.8076172,704.3027,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
38,Umplebys,-50,RaunerBackHall,-90,-90,0,closed,closed,4.100771,0.6013449,-175.2988,0.9190063,706.3492,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
39,Hop4,-3,Hop4,-93,-90,1,open,open,3.935223,-1.316284,-174.4615,0.8352661,708.2983,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
40,McLaughlinCluster,172,McLaughlinCluster,262,90,1,open,open,-6.789246,8.903043,343.0084,0.9609375,710.3729,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
41,Zimmerman,-100,Zimmerman,-10,90,1,open,open,-9.857086,2.793484,71.88921,0.8770752,712.4051,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
42,BakerBerryCharter,-90,BakerBerryCharter,-180,-90,1,open,open,2.49079,-0.1426086,-258.4351,1.058472,714.6887,1,yes,yes,Q18_2,remote,0.666666666666667,0.666666666666667,0.957746478873239,0.929078014184397
43,neutral,0,RollinsChapel3,87,-90,0,open,open,1.24443,-3.03418,7.776947,0.807312,716.5818,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
44,BakerBerryHistoric2,180,BakerBerryHistoric2,90,-90,1,closed,closed,1.673732,-0.6287842,9.461304,0.835144,718.5588,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
45,Fairbanks,0,Fairbanks,90,90,1,closed,closed,-8.303497,3.907617,168.9904,1.058228,720.7725,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
46,neutral,0,McLaughlinCluster,82,-90,0,closed,closed,1.243155,-5.250763,7.003906,0.9605713,722.8607,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
47,RaunerFirst,0,PineEntrance,-90,-90,0,open,open,2.950272,-1.615021,-172.8707,1.113647,725.1163,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
48,Zimmerman,-100,Zimmerman,-10,90,1,open,open,-9.850281,3.627982,64.18704,1.044373,727.2745,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
49,MooreLot,180,MooreLot,90,-90,1,closed,closed,4.487568,-7.28009,10.92899,0.7935791,729.2791,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
50,RaunerBackHall,0,RaunerBackHall,90,90,1,open,open,-7.472961,6.214354,172.5322,0.8768921,731.2977,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
53,RollinsChapel3,177,RollinsChapel3,267,90,1,closed,closed,-4.52002,6.315108,344.6783,0.8355103,743.3546,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
54,Maynard,0,McLaughlinCluster,82,-90,0,closed,closed,-1.478699,-2.12204,15.80652,1.09967,745.5681,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
55,RaunerFirst,0,RaunerFirst,90,90,1,open,open,-6.068848,0.02755939,164.7391,0.8354492,747.5176,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
56,53Commons,0,53Commons,90,90,1,open,open,-10.26642,3.380356,166.0129,0.8910522,749.5919,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
57,neutral,0,Umplebys,40,90,0,closed,closed,-7.5896,2.44439,121.6114,0.8214111,751.5548,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
58,neutral,0,PineEntrance,-90,-90,0,open,open,-1.379791,-0.6844177,-167.8691,0.7797241,753.462,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
59,RaunerBackHall,0,Hop2,89,90,0,open,open,-6.841156,4.040132,164.3823,1.016541,755.6619,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
60,MooreLot,180,MooreLot,90,-90,1,closed,closed,2.812435,-3.814453,10.75381,0.7659302,757.6249,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
61,BakerBerryCharter,-90,BakerBerryCharter,-180,-90,1,open,open,2.187934,-1.455933,-254.864,1.016418,759.8247,1,yes,yes,Q18_2,remote,0.666666666666667,0.666666666666667,0.957746478873239,0.929078014184397
62,neutral,0,Maynard,-90,-90,0,open,open,2.996969,-0.4689026,-166.4345,0.8770752,761.9409,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
63,neutral,0,PineBackHall,270,90,0,closed,closed,-7.438171,6.762123,348.236,0.9468384,764.0432,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
64,neutral,0,BakerBerryHistoric2,270,90,0,open,open,-7.957947,6.268851,348.3482,1.016663,766.215,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
65,BakerBerry2nd,94,BakerBerry2nd,4,-90,1,closed,closed,2.923277,-1.222809,-75.79388,0.9327393,768.2894,1,yes,yes,Q18_2,remote,0.666666666666667,0.666666666666667,0.957746478873239,0.929078014184397
66,BakerBerryHistoric2,180,RollinsChapel3,87,-90,0,open,open,2.919752,-4.10025,5.733032,0.8355713,770.2246,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
67,PineEntrance,0,PineEntrance,90,90,1,closed,closed,-8.578125,4.206743,163.77,0.8355713,772.4106,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
68,neutral,0,53Commons,-90,-90,0,closed,closed,3.00195,-3.33783,-161.9462,0.9887085,774.5405,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
69,neutral,0,MooreLot,270,90,0,open,open,-9.685944,1.197764,343.6319,0.9188843,776.8795,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
70,Fairbanks,0,Fairbanks,90,90,1,closed,closed,-9.966461,0.5014648,167.5384,0.8909302,778.9539,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
71,neutral,0,BakerBerry2nd,184,90,0,open,open,-8.622467,1.224293,253.194,0.9331055,787.0568,2,na,yes,Q18_2,remote,NaN,0.666666666666667,0.944444444444444,0.929078014184397
72,PineEntrance,0,AllenSt,90,90,0,closed,closed,-8.252502,4.068583,159.4521,1.058289,789.201,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
73,PineBackHall,180,Fairbanks,90,90,0,closed,closed,-8.923676,5.132792,159.6278,0.8773804,791.1776,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
74,AllenSt,0,Zimmerman,-10,90,0,open,open,-9.622375,2.570494,63.41445,0.8634033,793.3634,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
75,Hop4,-3,RollinsChapel3,267,90,0,closed,closed,-6.629639,4.620283,343.1745,1.016479,795.5633,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
76,BakerBerryHistoric2,180,RaunerFirst,90,90,0,open,open,-7.046173,4.35454,165.7903,0.9885254,797.6516,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
77,neutral,0,BakerBerryCharter,-180,-90,0,open,open,0.7018693,1.454015,-255.6007,0.9609375,799.7678,2,na,yes,Q18_2,remote,NaN,0.666666666666667,0.944444444444444,0.929078014184397
78,PineEntrance,0,PineEntrance,-90,-90,1,open,open,0.7334757,-2.539154,-169.77,0.8629761,801.7444,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
79,McLaughlinCluster,172,McLaughlinCluster,82,-90,1,closed,closed,-0.2957764,-5.10675,11.4541,0.9468384,803.7775,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
80,Maynard,0,Maynard,-90,-90,1,open,open,0.9563258,-2.923798,-166.3563,1.002197,805.9355,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
81,neutral,0,RollinsChapel3,267,90,0,closed,closed,-7.287994,5.301735,338.2329,1.127686,808.163,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
82,PineEntrance,0,BakerBerryCharter,-180,-90,0,open,open,0.210739,0.4528432,-256.0027,1.168945,810.4184,3,yes,yes,Q18_2,remote,1,0.666666666666667,0.852941176470588,0.929078014184397
83,Umplebys,-50,AllenSt,-90,-90,0,open,open,1.039155,-0.632019,-168.6906,0.8913574,812.4094,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
84,neutral,0,BakerBerryHistoric2,90,-90,0,closed,closed,0.2896337,1.707459,13.59525,0.8776245,814.4421,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
85,53Commons,0,53Commons,-90,-90,1,closed,closed,0.1975509,-2.942963,-166.0345,0.8771362,816.4189,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
86,MooreLot,180,Hop4,-93,-90,0,open,open,-0.2980652,-2.215942,-167.4214,0.9190063,818.4514,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
87,Hop2,-1,Umplebys,-140,-90,0,open,open,0.442544,-2.22287,-216.6032,0.8212891,820.7345,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
89,RaunerBackHall,0,RaunerBackHall,-90,-90,1,closed,closed,-0.5568237,-1.045776,-170.623,0.8909302,824.9252,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
90,Fairbanks,0,Fairbanks,-90,-90,1,open,open,-0.1625061,-5.188019,-167.7762,0.6824341,826.944,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
91,Zimmerman,-100,Zimmerman,-190,-90,1,closed,closed,1.165378,-3.747925,-269.0885,0.7106934,829.2977,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
92,Hop2,-1,Hop2,89,90,1,open,open,-11.62204,4.820372,155.4114,0.9466553,831.3435,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
93,AllenSt,0,AllenSt,90,90,1,closed,closed,-12.47134,7.654552,160.5205,0.8491211,833.5153,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
94,BakerBerry2nd,94,BakerBerry2nd,184,90,1,open,open,-9.409851,1.125278,257.7118,0.9053345,835.5899,1,yes,yes,Q18_2,remote,0.666666666666667,0.666666666666667,0.957746478873239,0.929078014184397
95,neutral,0,PineEntrance,90,90,0,closed,closed,-8.359222,4.513616,167.3177,0.8214111,837.7339,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
96,PineBackHall,180,PineBackHall,270,90,1,closed,closed,-8.360748,3.28216,346.021,0.8493042,839.8361,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
97,Zimmerman,-100,Zimmerman,-190,-90,1,closed,closed,3.326345,-3.846832,-265.6689,0.9048462,841.9384,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
99,MooreLot,180,MooreLot,270,90,1,open,open,-9.413452,1.548827,341.4414,0.9746094,846.4632,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
100,RollinsChapel3,177,RollinsChapel3,87,-90,1,open,open,-5.304138,-3.072357,11.5105,0.7382202,848.5238,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
101,neutral,0,RaunerFirst,90,90,0,open,open,-9.192627,3.333335,162.5468,0.9462891,850.6813,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
102,neutral,0,Fairbanks,90,90,0,closed,closed,-11.21158,1.09558,166.7451,0.7796631,852.6444,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
103,neutral,0,53Commons,90,90,0,open,open,-7.162262,5.355811,163.5667,0.8078613,854.6217,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
104,BakerBerryCharter,-90,BakerBerryCharter,0,90,1,closed,closed,-10.18265,5.31531,74.54276,0.7937012,856.7238,1,yes,yes,Q18_2,remote,0.666666666666667,0.666666666666667,0.957746478873239,0.929078014184397
105,PineEntrance,0,PineEntrance,-90,-90,1,open,open,1.055091,-1.442535,-170.2457,0.751709,859.6475,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
106,BakerBerryHistoric2,180,BakerBerryHistoric2,270,90,1,open,open,-4.320038,4.951145,343.0812,0.8354492,861.6524,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
107,neutral,0,Zimmerman,-10,90,0,open,open,-5.597198,0.8846858,69.98414,0.8775024,874.3774,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
108,neutral,0,BakerBerry2nd,4,-90,0,closed,closed,-0.6140747,-1.894836,-72.35004,0.807251,877.7186,2,na,yes,Q18_2,remote,NaN,0.666666666666667,0.944444444444444,0.929078014184397
109,McLaughlinCluster,172,McLaughlinCluster,82,-90,1,closed,closed,-6.018188,-4.278839,14.02701,0.8353271,879.6676,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
111,neutral,0,Hop4,-93,-90,0,open,open,-2.011078,0.749931,-172.2039,0.765564,883.7607,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
112,MooreLot,180,MooreLot,270,90,1,open,open,-3.651184,2.210334,348.7604,0.8634033,885.7519,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
114,neutral,0,Maynard,90,90,0,closed,closed,-10.53018,3.645207,165.3632,0.9049072,889.9702,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
115,BakerBerryCharter,-90,MooreLot,90,-90,0,closed,closed,-4.798706,-2.435089,13.49481,1.002686,892.2675,3,yes,yes,Q18_2,remote,0.666666666666667,1,0.852941176470588,0.929078014184397
116,neutral,0,RaunerBackHall,90,90,0,open,open,-14.38257,7.050034,162.3683,0.9606323,894.3836,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
118,Umplebys,-50,Umplebys,40,90,1,closed,closed,-8.338531,8.763167,113.0229,0.9468994,898.6857,1,yes,yes,Q18_2,remote,1,1,0.957746478873239,0.929078014184397
119,neutral,0,MooreLot,90,-90,0,closed,closed,-0.4605103,-2.373871,15.19836,0.8768921,900.732,2,na,yes,Q18_2,remote,NaN,1,0.944444444444444,0.929078014184397
120,Maynard,0,PineEntrance,90,90,0,closed,closed,-10.47211,6.179955,162.3275,0.9891357,902.9741,3,yes,yes,Q18_2,remote,1,1,0.852941176470588,0.929078014184397
