trialIdx,primeName,primeAngleYaw,targetName,targetAngleYaw,targetSide,sameScenePrime,correctResponse,response,roll,pitch,yaw,rt,timestamp,condition,familiarityPrime,familiarityTarget,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
71,Hop4,0,Hop4,-90,-90,1,open,open,6.809714,-7.37735,-76.52307,1.420288,1044.47,1,unsure,unsure,degas753,inperson,1,1,0.976744186046512,0.956989247311828
72,PineBackHall,0,PineBackHall,90,-90,2,closed,closed,7.254709,-5.209106,-73.45972,0.8771973,1046.712,3,yes,yes,degas753,inperson,1,1,0.9,0.956989247311828
74,Hop2,0,Hop2,90,90,1,open,open,-1.179016,-4.101654,78.35272,1.447998,1051.794,1,yes,yes,degas753,inperson,0.666666666666667,0.666666666666667,0.976744186046512,0.956989247311828
75,AllenSt,0,AllenSt,-90,-90,1,open,open,2.097018,-6.759979,-76.12875,1.462036,1054.314,1,yes,yes,degas753,inperson,0.666666666666667,0.666666666666667,0.976744186046512,0.956989247311828
76,neutral,0,Umplebys,90,90,0,closed,closed,3.413453,-3.063019,81.70293,1.044434,1056.207,2,na,yes,degas753,inperson,NaN,0.666666666666667,0.966666666666667,0.956989247311828
77,McLaughlinCluster,0,McLaughlinCluster,-90,-90,1,closed,closed,2.489042,-10.66293,-66.29297,1.016479,1058.128,1,yes,yes,degas753,inperson,0.666666666666667,0.666666666666667,0.976744186046512,0.956989247311828
80,McLaughlinCluster,0,McLaughlinCluster,-90,-90,1,closed,closed,3.836645,-10.92831,-62.48849,1.684814,1066.175,1,yes,yes,degas753,inperson,0.666666666666667,0.666666666666667,0.976744186046512,0.956989247311828
81,Zimmerman,0,Zimmerman,-90,-90,1,closed,closed,4.52878,-6.900787,-77.77643,1.239258,1068.514,1,no,no,degas753,inperson,0.333333333333333,0.333333333333333,0.976744186046512,0.956989247311828
82,neutral,0,BakerBerryCharter,-90,-90,0,open,open,3.127171,-2.326141,-72.34448,2.339111,1071.939,2,na,unsure,degas753,inperson,NaN,0.666666666666667,0.966666666666667,0.956989247311828
83,neutral,0,MooreLot,90,90,0,open,open,2.842793,-1.654358,80.62628,1.434937,1075.045,2,na,yes,degas753,inperson,NaN,0.666666666666667,0.966666666666667,0.956989247311828
85,Fairbanks,0,Fairbanks,90,90,1,closed,closed,-0.2992249,-4.49942,76.70334,1.030518,1080.195,1,yes,yes,degas753,inperson,0.333333333333333,0.333333333333333,0.976744186046512,0.956989247311828
86,neutral,0,PineEntrance,90,90,0,closed,closed,-2.024017,0.3372494,82.39129,0.7937012,1082.172,2,na,yes,degas753,inperson,NaN,1,0.966666666666667,0.956989247311828
88,RaunerFirst,0,RaunerFirst,90,90,1,open,open,-1.064484,-7.358032,60.84467,1.879517,1088.59,1,unsure,unsure,degas753,inperson,0.666666666666667,0.666666666666667,0.976744186046512,0.956989247311828
89,PineBackHall,0,PineBackHall,-90,-90,1,open,open,3.622554,2.330639,-77.9314,1.420166,1091.124,1,yes,yes,degas753,inperson,1,1,0.976744186046512,0.956989247311828
90,Hop4,0,Hop4,90,90,1,closed,closed,-2.666992,-0.1460571,80.69142,1.15564,1093.449,1,unsure,unsure,degas753,inperson,1,1,0.976744186046512,0.956989247311828
92,neutral,0,BakerBerry2nd,-90,-90,0,closed,closed,5.945805,-7.910004,-73.68396,2.228516,1104.115,2,na,yes,degas753,inperson,NaN,0.333333333333333,0.966666666666667,0.956989247311828
94,Maynard,0,Maynard,-90,90,2,open,open,-0.7782288,-12.75122,56.76616,1.684692,1111.994,3,yes,yes,degas753,inperson,0.333333333333333,0.333333333333333,0.9,0.956989247311828
95,neutral,0,RaunerFirst,-90,-90,0,closed,closed,5.211119,-0.2961731,-83.59149,1.016357,1114.374,2,na,unsure,degas753,inperson,NaN,0.666666666666667,0.966666666666667,0.956989247311828
96,RollinsChapel3,0,RollinsChapel3,90,90,1,closed,closed,1.696841,-3.940125,80.86656,3.313721,1118.718,1,yes,yes,degas753,inperson,0.333333333333333,0.333333333333333,0.976744186046512,0.956989247311828
98,PineEntrance,0,PineEntrance,-90,-90,1,open,open,2.88009,-10.17459,-84.48456,1.26709,1123.758,1,yes,yes,degas753,inperson,1,1,0.976744186046512,0.956989247311828
105,RaunerBackHall,0,RaunerBackHall,90,90,1,open,open,-2.042114,-3.866974,82.58424,1.267212,1148.595,1,unsure,unsure,degas753,inperson,0.333333333333333,0.333333333333333,0.976744186046512,0.956989247311828
106,Hop2,0,Hop2,90,-90,2,open,open,5.469747,-8.082489,-69.48553,1.016357,1150.92,3,yes,yes,degas753,inperson,0.666666666666667,0.666666666666667,0.9,0.956989247311828
107,RaunerFirst,0,RaunerFirst,90,90,1,open,open,-3.215454,-3.47818,77.2134,1.614868,1161.306,1,unsure,unsure,degas753,inperson,0.666666666666667,0.666666666666667,0.976744186046512,0.956989247311828
109,neutral,0,RollinsChapel3,-90,-90,0,open,open,4.24012,-7.599396,-72.06735,1.169678,1166.694,2,na,yes,degas753,inperson,NaN,0.333333333333333,0.966666666666667,0.956989247311828
111,BakerBerryHistoric2,0,BakerBerryHistoric2,90,90,1,open,open,-0.3007202,7.91148,80.51218,1.183472,1171.929,1,no,no,degas753,inperson,0.333333333333333,0.333333333333333,0.976744186046512,0.956989247311828
113,neutral,0,Zimmerman,90,90,0,open,open,-3.761475,-2.503662,81.62331,1.364624,1176.719,2,na,no,degas753,inperson,NaN,0.333333333333333,0.966666666666667,0.956989247311828
116,Fairbanks,0,Fairbanks,90,-90,2,closed,closed,5.893635,-11.17987,-67.41998,1.155762,1184.348,3,yes,yes,degas753,inperson,0.333333333333333,0.333333333333333,0.9,0.956989247311828
117,RaunerBackHall,0,RaunerBackHall,90,-90,2,open,open,6.586779,-10.39392,-66.71799,1.239136,1186.715,3,unsure,unsure,degas753,inperson,0.333333333333333,0.333333333333333,0.9,0.956989247311828
118,neutral,0,53Commons,90,90,0,open,open,0.7594022,-5.179077,78.32373,1.253052,1189.262,2,na,yes,degas753,inperson,NaN,0.333333333333333,0.966666666666667,0.956989247311828
119,Maynard,0,Maynard,-90,-90,1,open,open,5.649187,-11.18027,-74.18677,1.47583,1191.908,1,yes,yes,degas753,inperson,0.333333333333333,0.333333333333333,0.976744186046512,0.956989247311828
120,neutral,0,Fairbanks,-90,-90,0,open,open,5.549235,-12.75018,-75.51056,1.40625,1194.386,2,na,yes,degas753,inperson,NaN,0.333333333333333,0.966666666666667,0.956989247311828
122,AllenSt,0,AllenSt,-90,-90,1,open,open,5.858811,-8.573456,-76.36426,1.044556,1202.976,1,yes,yes,degas753,inperson,0.666666666666667,0.666666666666667,0.976744186046512,0.956989247311828
123,MooreLot,0,MooreLot,-90,-90,1,closed,closed,5.69863,-11.45593,-70.06973,1.33667,1205.273,1,yes,yes,degas753,inperson,0.666666666666667,0.666666666666667,0.976744186046512,0.956989247311828
124,Hop4,0,Hop4,90,90,1,closed,closed,-2.230347,-13.69354,34.29825,1.963135,1208.378,1,unsure,unsure,degas753,inperson,1,1,0.976744186046512,0.956989247311828
125,BakerBerry2nd,0,BakerBerry2nd,90,-90,2,open,open,6.303596,-10.23901,-73.20685,1.113892,1210.341,3,yes,yes,degas753,inperson,0.333333333333333,0.333333333333333,0.9,0.956989247311828
129,neutral,0,Hop2,-90,-90,0,closed,closed,6.660118,-18.88501,-75.69943,2.645142,1221.674,2,na,yes,degas753,inperson,NaN,0.666666666666667,0.966666666666667,0.956989247311828
130,neutral,0,McLaughlinCluster,90,90,0,open,open,-3.260223,-8.830841,85.03255,3.369385,1226.129,2,na,yes,degas753,inperson,NaN,0.666666666666667,0.966666666666667,0.956989247311828
131,neutral,0,Hop4,-90,-90,0,open,open,7.521001,-11.47498,-79.30432,1.58728,1228.858,2,na,unsure,degas753,inperson,NaN,1,0.966666666666667,0.956989247311828
132,MooreLot,0,MooreLot,-90,-90,1,closed,closed,8.767324,-7.492859,-81.99365,0.9882813,1231.6,1,yes,yes,degas753,inperson,0.666666666666667,0.666666666666667,0.976744186046512,0.956989247311828
134,neutral,0,RaunerBackHall,-90,-90,0,closed,closed,7.651173,-8.83197,-76.77182,0.9882813,1236.807,2,na,unsure,degas753,inperson,NaN,0.333333333333333,0.966666666666667,0.956989247311828
135,Hop2,0,Hop2,90,90,1,open,open,-0.5905457,-4.734558,76.28649,1.434082,1239.592,1,yes,yes,degas753,inperson,0.666666666666667,0.666666666666667,0.976744186046512,0.956989247311828
137,BakerBerryCharter,0,BakerBerryCharter,90,-90,2,closed,closed,6.497162,-7.418488,-71.59119,0.8076172,1244.367,3,unsure,unsure,degas753,inperson,0.666666666666667,0.666666666666667,0.9,0.956989247311828
143,Zimmerman,0,Zimmerman,-90,-90,1,closed,closed,6.968603,-11.97269,-75.6084,1.197388,1259.389,1,no,no,degas753,inperson,0.333333333333333,0.333333333333333,0.976744186046512,0.956989247311828
144,neutral,0,BakerBerryHistoric2,-90,-90,0,closed,closed,6.780541,-8.164246,-77.32565,1.072144,1261.352,2,na,no,degas753,inperson,NaN,0.333333333333333,0.966666666666667,0.956989247311828
1,neutral,0,RaunerFirst,90,90,0,open,open,-6.137909,-0.6567383,81.77653,1.956665,658.1447,2,na,yes,degas750,inperson,NaN,0.333333333333333,0.882352941176471,0.912
2,neutral,0,Hop2,90,90,0,open,open,-2.718292,2.120776,84.26791,1.114685,667.2368,2,na,yes,degas750,inperson,NaN,1,0.882352941176471,0.912
3,RaunerFirst,0,RaunerFirst,-90,90,2,closed,closed,-3.327026,3.091799,81.77449,1.141846,670.299,3,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.96551724137931,0.912
4,RaunerBackHall,0,RaunerBackHall,-90,-90,1,closed,closed,4.807381,1.604367,-77.34003,1.809937,673.2921,1,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.903225806451613,0.912
6,Umplebys,0,Umplebys,90,-90,2,closed,closed,5.716594,-0.08251953,-70.35095,1.294861,681.6176,3,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.96551724137931,0.912
7,BakerBerryHistoric2,0,BakerBerryHistoric2,-90,90,2,closed,closed,-0.4075928,3.334531,76.11823,1.127686,684.2211,3,unsure,unsure,degas750,inperson,0.333333333333333,0.333333333333333,0.96551724137931,0.912
8,BakerBerryCharter,0,BakerBerryCharter,-90,-90,1,open,open,1.879528,3.938431,-77.72766,1.307983,686.588,1,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.903225806451613,0.912
9,PineEntrance,0,PineEntrance,90,90,1,closed,closed,-0.3570251,5.95007,82.82913,1.642822,689.5952,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
10,neutral,0,BakerBerryCharter,90,90,0,closed,closed,-2.311005,5.17303,82.2557,1.100098,691.962,2,na,yes,degas750,inperson,NaN,0.333333333333333,0.882352941176471,0.912
13,BakerBerryCharter,0,BakerBerryCharter,-90,90,2,open,open,-1.287201,4.478166,77.23028,1.475952,700.1344,3,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.96551724137931,0.912
14,Hop2,0,Hop2,-90,-90,1,closed,closed,2.636516,1.118677,-73.92371,1.099976,702.5847,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
15,MooreLot,0,MooreLot,90,90,1,open,open,-1.359863,2.938608,79.02579,1.545349,705.4248,1,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.903225806451613,0.912
16,Hop4,0,Hop4,-90,90,2,open,open,-0.9785461,2.802724,80.55691,1.294922,707.9448,3,yes,yes,degas750,inperson,1,1,0.96551724137931,0.912
17,RollinsChapel3,0,RollinsChapel3,-90,90,2,open,open,-1.79303,0.2293507,78.64382,1.127747,710.3254,3,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.96551724137931,0.912
18,neutral,0,Hop4,90,90,0,closed,closed,-4.310303,0.2047879,76.52003,0.9606323,712.6365,2,na,yes,degas750,inperson,NaN,1,0.882352941176471,0.912
19,53Commons,0,53Commons,90,-90,2,open,open,3.158376,-0.4697876,-61.35767,1.615112,715.5185,3,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.96551724137931,0.912
21,PineBackHall,0,PineBackHall,90,90,1,closed,closed,-2.753662,0.5504859,82.66897,1.155701,721.3103,1,unsure,unsure,degas750,inperson,1,1,0.903225806451613,0.912
22,neutral,0,BakerBerryHistoric2,90,90,0,open,open,-2.403748,1.693704,82.95575,1.434082,724.0111,2,na,unsure,degas750,inperson,NaN,0.333333333333333,0.882352941176471,0.912
23,Zimmerman,0,Zimmerman,90,90,1,open,open,-3.330048,-1.095062,76.37457,2.046631,727.3385,1,unsure,unsure,degas750,inperson,0,0,0.903225806451613,0.912
24,Fairbanks,0,Fairbanks,-90,-90,1,open,open,1.315737,-1.171234,-74.2326,1.336548,729.8167,1,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.903225806451613,0.912
25,Zimmerman,0,Zimmerman,90,90,1,open,open,-1.348969,0.6321176,79.74989,1.058167,731.9747,1,unsure,unsure,degas750,inperson,0,0,0.903225806451613,0.912
27,McLaughlinCluster,0,McLaughlinCluster,90,-90,2,open,open,0.3096844,1.98746,-68.20398,1.239075,737.4183,3,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.96551724137931,0.912
28,MooreLot,0,MooreLot,90,-90,2,open,open,0.6580223,1.306553,-71.12973,1.503601,740.1192,3,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.96551724137931,0.912
29,neutral,0,Zimmerman,-90,-90,0,closed,closed,0.4156278,2.121864,-74.49295,1.267029,742.5277,2,na,unsure,degas750,inperson,NaN,0,0.882352941176471,0.912
30,RaunerBackHall,0,RaunerBackHall,-90,90,2,closed,closed,-1.324188,0.6117544,65.92117,1.461914,745.1591,3,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.96551724137931,0.912
32,53Commons,0,53Commons,90,90,1,open,open,-0.7147522,-0.1947632,77.52177,1.127808,750.018,1,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.903225806451613,0.912
33,neutral,0,Fairbanks,90,90,0,closed,closed,-0.8680115,0.798696,77.67641,1.211243,752.6771,2,na,yes,degas750,inperson,NaN,0.666666666666667,0.882352941176471,0.912
34,Hop2,0,Hop2,-90,90,2,closed,closed,-1.8797,-0.2932129,70.63196,1.030212,754.8071,3,yes,yes,degas750,inperson,1,1,0.96551724137931,0.912
35,neutral,0,53Commons,-90,-90,0,closed,closed,8.206068,-1.059601,-83.99536,1.322205,800.6251,2,na,yes,degas750,inperson,NaN,0.333333333333333,0.882352941176471,0.912
36,MooreLot,0,MooreLot,90,90,1,open,open,-2.687988,1.623068,69.834,1.504456,803.5918,1,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.903225806451613,0.912
37,AllenSt,0,AllenSt,90,90,1,closed,closed,0.5662033,-2.508667,64.18166,1.113953,805.9301,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
39,PineEntrance,0,PineEntrance,90,90,1,closed,closed,-0.6908569,2.805121,68.92577,1.336548,811.2621,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
40,RaunerBackHall,0,RaunerBackHall,-90,-90,1,closed,closed,2.444267,4.194819,-63.06738,1.239197,813.7543,1,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.903225806451613,0.912
41,Fairbanks,0,Fairbanks,-90,-90,1,open,open,2.764387,0.9345229,-72.08429,1.239258,816.149,1,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.903225806451613,0.912
42,neutral,0,PineEntrance,-90,-90,0,open,open,1.457365,3.873979,-77.65881,1.378418,818.9196,2,na,yes,degas750,inperson,NaN,1,0.882352941176471,0.912
43,BakerBerry2nd,0,BakerBerry2nd,-90,-90,1,closed,closed,1.932821,5.176241,-80.01852,1.336853,821.565,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
44,53Commons,0,53Commons,90,90,1,open,open,0.3867895,-0.3005371,73.52665,1.07196,823.9733,1,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.903225806451613,0.912
45,AllenSt,0,AllenSt,90,-90,2,closed,closed,-0.6775818,2.196522,-66.58002,0.9886475,826.1175,3,yes,yes,degas750,inperson,1,1,0.96551724137931,0.912
46,neutral,0,BakerBerry2nd,90,90,0,open,open,-1.873932,-1.369568,71.08212,1.503357,828.8182,2,na,yes,degas750,inperson,NaN,1,0.882352941176471,0.912
47,RollinsChapel3,0,RollinsChapel3,-90,-90,1,open,open,-0.9692993,1.864702,-64.06277,1.489746,831.3799,1,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.903225806451613,0.912
48,BakerBerry2nd,0,BakerBerry2nd,-90,90,2,closed,closed,-2.479492,-3.014221,65.8521,1.030273,833.4683,3,yes,yes,degas750,inperson,1,1,0.96551724137931,0.912
50,BakerBerry2nd,0,BakerBerry2nd,-90,-90,1,closed,closed,2.83487,4.553084,-73.66217,1.517517,839.789,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
51,RaunerFirst,0,RaunerFirst,-90,-90,1,closed,closed,2.875485,6.09158,-78.10004,1.434204,842.5179,1,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.903225806451613,0.912
53,neutral,0,PineBackHall,-90,-90,0,open,open,1.447756,10.45968,-84.59805,1.448242,847.4604,2,na,unsure,degas750,inperson,NaN,1,0.882352941176471,0.912
54,neutral,0,RollinsChapel3,90,90,0,closed,closed,-1.098846,6.214022,72.42165,1.392334,849.9803,2,na,yes,degas750,inperson,NaN,0.666666666666667,0.882352941176471,0.912
55,neutral,0,MooreLot,-90,-90,0,closed,closed,0.8932543,4.730249,-77.48886,1.239258,852.2634,2,na,yes,degas750,inperson,NaN,0.666666666666667,0.882352941176471,0.912
56,AllenSt,0,AllenSt,90,90,1,closed,closed,-1.136841,0.1552116,71.26443,0.8909302,854.2404,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
57,Hop4,0,Hop4,-90,-90,1,open,open,-1.151581,3.964482,-76.98209,0.9189453,856.2452,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
58,neutral,0,Maynard,-90,-90,0,open,open,1.227589,3.092337,-76.76691,1.239197,858.4589,2,na,yes,degas750,inperson,NaN,1,0.882352941176471,0.912
60,BakerBerryHistoric2,0,BakerBerryHistoric2,-90,-90,1,closed,closed,0.9658747,7.09963,-68.90802,1.113953,863.5823,1,unsure,unsure,degas750,inperson,0.333333333333333,0.333333333333333,0.903225806451613,0.912
65,RollinsChapel3,0,RollinsChapel3,-90,-90,1,open,open,-1.810577,2.181951,-72.31769,1.169617,875.8201,1,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.903225806451613,0.912
67,PineEntrance,0,PineEntrance,90,-90,2,closed,closed,0.3935634,1.025689,-59.0701,1.336548,880.0662,3,yes,yes,degas750,inperson,1,1,0.96551724137931,0.912
68,BakerBerryHistoric2,0,BakerBerryHistoric2,-90,-90,1,closed,closed,-2.113434,1.5721,-73.87103,0.9885254,882.1824,1,unsure,unsure,degas750,inperson,0.333333333333333,0.333333333333333,0.903225806451613,0.912
69,Maynard,0,Maynard,90,90,1,closed,closed,-2.051849,-3.27179,69.07716,0.9745483,884.2151,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
71,Hop4,0,Hop4,-90,-90,1,open,open,1.086103,1.491092,-61.92371,1.461853,910.7789,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
72,PineBackHall,0,PineBackHall,90,-90,2,closed,closed,0.7165041,2.292153,-64.53271,0.8911743,912.7698,3,unsure,unsure,degas750,inperson,1,1,0.96551724137931,0.912
73,Fairbanks,0,Fairbanks,90,90,1,closed,closed,0.2651761,-4.709686,56.16092,1.058105,915.0113,1,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.903225806451613,0.912
74,Hop2,0,Hop2,90,90,1,open,open,0.1145812,-2.592773,67.4898,1.211426,917.3502,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
75,AllenSt,0,AllenSt,-90,-90,1,open,open,0.4725838,1.801136,-69.64706,1.434204,919.9677,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
76,neutral,0,Umplebys,90,90,0,closed,closed,-0.9530029,0.1178811,69.15525,1.04425,922.1534,2,na,yes,degas750,inperson,NaN,0.333333333333333,0.882352941176471,0.912
77,McLaughlinCluster,0,McLaughlinCluster,-90,-90,1,closed,closed,-1.647491,-0.5677795,-51.94882,1.085999,924.3253,1,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.903225806451613,0.912
78,Maynard,0,Maynard,-90,-90,1,open,open,0.9561949,0.618565,-71.19864,1.40625,926.8453,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
80,McLaughlinCluster,0,McLaughlinCluster,-90,-90,1,closed,closed,-1.493805,-2.503906,-63.96844,1.155579,931.8433,1,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.903225806451613,0.912
81,Zimmerman,0,Zimmerman,-90,-90,1,closed,closed,0.3908122,1.114362,-70.94724,1.545471,934.5165,1,unsure,unsure,degas750,inperson,0,0,0.903225806451613,0.912
82,neutral,0,BakerBerryCharter,-90,-90,0,open,open,0.8891013,3.864079,-73.72433,1.072205,936.6884,2,na,yes,degas750,inperson,NaN,0.333333333333333,0.882352941176471,0.912
83,neutral,0,MooreLot,90,90,0,open,open,-0.769043,2.07963,71.45904,1.225342,939.0272,2,na,yes,degas750,inperson,NaN,0.666666666666667,0.882352941176471,0.912
84,PineEntrance,0,PineEntrance,-90,90,2,open,open,-1.452026,0.4295745,65.73215,1.670837,941.77,3,yes,yes,degas750,inperson,1,1,0.96551724137931,0.912
85,Fairbanks,0,Fairbanks,90,90,1,closed,closed,-0.2500916,-2.513947,64.95813,1.113953,943.9976,1,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.903225806451613,0.912
86,neutral,0,PineEntrance,90,90,0,closed,closed,-1.981171,2.018039,72.34741,1.225342,946.6567,2,na,yes,degas750,inperson,NaN,1,0.882352941176471,0.912
87,BakerBerryHistoric2,0,BakerBerryHistoric2,90,-90,2,open,open,1.570061,13.38523,-66.27112,1.22522,949.3297,3,unsure,unsure,degas750,inperson,0.333333333333333,0.333333333333333,0.96551724137931,0.912
88,RaunerFirst,0,RaunerFirst,90,90,1,open,open,-0.6766052,1.692184,63.38721,1.58728,952.0725,1,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.903225806451613,0.912
89,PineBackHall,0,PineBackHall,-90,-90,1,open,open,1.014422,16.66348,-79.33221,1.364319,954.5784,1,unsure,unsure,degas750,inperson,1,1,0.903225806451613,0.912
90,Hop4,0,Hop4,90,90,1,closed,closed,-1.344391,1.545033,68.56956,0.9885254,956.7782,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
91,53Commons,0,53Commons,-90,-90,1,closed,closed,2.463367,3.199662,-74.55313,1.169678,959.2565,1,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.903225806451613,0.912
93,PineBackHall,0,PineBackHall,-90,-90,1,open,open,-0.6551514,3.867041,-72.84613,0.7380981,963.461,1,unsure,unsure,degas750,inperson,1,1,0.903225806451613,0.912
94,Maynard,0,Maynard,-90,90,2,open,open,-0.184845,2.51388,62.05728,1.670715,966.8579,3,yes,yes,degas750,inperson,1,1,0.96551724137931,0.912
95,neutral,0,RaunerFirst,-90,-90,0,closed,closed,-1.983307,7.322426,-77.26361,1.239136,969.1969,2,na,yes,degas750,inperson,NaN,0.333333333333333,0.882352941176471,0.912
96,RollinsChapel3,0,RollinsChapel3,90,90,1,closed,closed,-1.205109,1.332824,69.11205,1.155518,971.5358,1,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.903225806451613,0.912
97,neutral,0,AllenSt,90,90,0,closed,closed,-0.2966614,-0.1052551,67.56828,0.9608154,973.4989,2,na,yes,degas750,inperson,NaN,1,0.882352941176471,0.912
98,PineEntrance,0,PineEntrance,-90,-90,1,open,open,-3.175507,12.20179,-77.65942,1.294678,975.9492,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
99,RollinsChapel3,0,RollinsChapel3,90,90,1,closed,closed,0.8392519,0.7192032,76.47011,1.141479,978.2463,1,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.903225806451613,0.912
101,Umplebys,0,Umplebys,-90,90,2,open,open,-0.4753113,5.229095,72.93465,1.211426,983.1749,3,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.96551724137931,0.912
102,BakerBerry2nd,0,BakerBerry2nd,90,90,1,open,open,0.07796937,2.418325,73.3339,1.030518,985.3329,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
103,Hop4,0,Hop4,90,-90,2,closed,closed,0.5142428,2.88715,-67.85913,1.072144,987.5605,3,yes,yes,degas750,inperson,1,1,0.96551724137931,0.912
105,RaunerBackHall,0,RaunerBackHall,90,90,1,open,open,-1.392731,1.692239,73.27427,1.030396,992.3915,1,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.903225806451613,0.912
106,Hop2,0,Hop2,90,-90,2,open,open,0.6237262,2.652817,-66.08444,1.141785,994.8279,3,yes,yes,degas750,inperson,1,1,0.96551724137931,0.912
107,RaunerFirst,0,RaunerFirst,90,90,1,open,open,-2.352386,1.472917,72.2234,1.225281,1013.957,1,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.903225806451613,0.912
109,neutral,0,RollinsChapel3,-90,-90,0,open,open,-2.084869,2.077644,-64.80927,1.642761,1020.347,2,na,yes,degas750,inperson,NaN,0.666666666666667,0.882352941176471,0.912
113,neutral,0,Zimmerman,90,90,0,open,open,-3.921906,-1.658722,76.9044,1.462158,1029.884,2,na,unsure,degas750,inperson,NaN,0,0.882352941176471,0.912
114,53Commons,0,53Commons,-90,-90,1,closed,closed,1.347227,1.301399,-68.78836,1.183472,1032.181,1,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.903225806451613,0.912
115,Zimmerman,0,Zimmerman,-90,90,2,closed,closed,-1.179382,-1.47287,58.31393,1.434204,1034.715,3,unsure,unsure,degas750,inperson,0,0,0.96551724137931,0.912
116,Fairbanks,0,Fairbanks,90,-90,2,closed,closed,4.24566,-3.406433,-64.89905,0.9328613,1036.651,3,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.96551724137931,0.912
117,RaunerBackHall,0,RaunerBackHall,90,-90,2,open,open,3.316421,0.0905199,-66.89185,1.072144,1038.906,3,yes,yes,degas750,inperson,0.333333333333333,0.333333333333333,0.96551724137931,0.912
118,neutral,0,53Commons,90,90,0,open,open,-1.183258,-1.853882,72.65318,1.18335,1041.287,2,na,yes,degas750,inperson,NaN,0.333333333333333,0.882352941176471,0.912
119,Maynard,0,Maynard,-90,-90,1,open,open,3.209786,1.313612,-73.49356,1.280884,1043.737,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
120,neutral,0,Fairbanks,-90,-90,0,open,open,3.671432,-0.5603027,-76.82568,1.392212,1046.313,2,na,yes,degas750,inperson,NaN,0.666666666666667,0.882352941176471,0.912
122,AllenSt,0,AllenSt,-90,-90,1,open,open,3.445441,-0.7471619,-79.37659,1.169556,1050.99,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
123,MooreLot,0,MooreLot,-90,-90,1,closed,closed,1.971023,-1.623413,-81.03229,1.016479,1053.149,1,yes,yes,degas750,inperson,0.666666666666667,0.666666666666667,0.903225806451613,0.912
124,Hop4,0,Hop4,90,90,1,closed,closed,-0.4993591,3.039426,77.95625,1.642822,1056.044,1,yes,yes,degas750,inperson,1,1,0.903225806451613,0.912
